,Cell,SPEI,lat,lon
53, 50.250000  44.250000,-0.44871,44.250000, 50.25000
54, 50.250000  44.750000,-0.88216,44.750000, 50.25000
55, 50.250000  46.750000,-1.0437,46.750000, 50.25000
56, 50.250000  47.250000,-1.1869,47.250000, 50.25000
57, 50.250000  47.750000,-0.84123,47.750000, 50.25000
58, 50.250000  48.250000,-0.67664,48.250000, 50.25000
59, 50.250000  48.750000,-0.45159,48.750000, 50.25000
60, 50.250000  49.250000,-0.59263,49.250000, 50.25000
61, 50.250000  49.750000,-0.077688,49.750000, 50.25000
62, 50.250000  50.250000,0.17012,50.250000, 50.25000
63, 50.250000  50.750000,0.077125,50.750000, 50.25000
64, 50.250000  51.250000,0.47759,51.250000, 50.25000
65, 50.750000  44.250000,-0.74453,44.250000, 50.75000
66, 50.750000  44.750000,-0.96615,44.750000, 50.75000
67, 50.750000  47.250000,-1.1327,47.250000, 50.75000
68, 50.750000  47.750000,-0.94209,47.750000, 50.75000
69, 50.750000  48.250000,-0.70219,48.250000, 50.75000
70, 50.750000  48.750000,-0.73003,48.750000, 50.75000
71, 50.750000  49.250000,-0.61265,49.250000, 50.75000
72, 50.750000  49.750000,-0.26896,49.750000, 50.75000
73, 50.750000  50.250000,-0.1047,50.250000, 50.75000
74, 50.750000  50.750000,0.11906,50.750000, 50.75000
75, 50.750000  51.250000,0.5062,51.250000, 50.75000
76, 50.750000  51.750000,0.60595,51.750000, 50.75000
77, 51.250000  44.250000,-0.82912,44.250000, 51.25000
78, 51.250000  44.750000,-1.1159,44.750000, 51.25000
79, 51.250000  47.250000,-0.99459,47.250000, 51.25000
80, 51.250000  47.750000,-1.1437,47.750000, 51.25000
81, 51.250000  48.250000,-0.7589,48.250000, 51.25000
82, 51.250000  48.750000,-0.37528,48.750000, 51.25000
83, 51.250000  49.250000,-0.39838,49.250000, 51.25000
84, 51.250000  49.750000,-0.2427,49.750000, 51.25000
85, 51.250000  50.250000,-0.094987,50.250000, 51.25000
86, 51.250000  50.750000,0.01824,50.750000, 51.25000
87, 51.250000  51.250000,0.46463,51.250000, 51.25000
88, 51.250000  51.750000,0.49964,51.750000, 51.25000
89, 51.750000  42.750000,0.32531,42.750000, 51.75000
90, 51.750000  43.250000,-0.16707,43.250000, 51.75000
91, 51.750000  43.750000,-0.40855,43.750000, 51.75000
92, 51.750000  44.250000,-0.78166,44.250000, 51.75000
93, 51.750000  44.750000,-0.97588,44.750000, 51.75000
94, 51.750000  45.250000,-1.4281,45.250000, 51.75000
95, 51.750000  47.250000,-1.4049,47.250000, 51.75000
96, 51.750000  47.750000,-1.1906,47.750000, 51.75000
97, 51.750000  48.250000,-0.87293,48.250000, 51.75000
98, 51.750000  48.750000,-0.58871,48.750000, 51.75000
99, 51.750000  49.250000,-0.37956,49.250000, 51.75000
100, 51.750000  49.750000,0.01246,49.750000, 51.75000
101, 51.750000  50.250000,0.18558,50.250000, 51.75000
102, 51.750000  50.750000,0.37313,50.750000, 51.75000
103, 51.750000  51.250000,0.35559,51.250000, 51.75000
104, 51.750000  51.750000,0.43401,51.750000, 51.75000
105, 52.250000  42.250000,0.39499,42.250000, 52.25000
106, 52.250000  42.750000,0.20911,42.750000, 52.25000
107, 52.250000  43.250000,-0.32729,43.250000, 52.25000
108, 52.250000  43.750000,-0.41395,43.750000, 52.25000
109, 52.250000  44.250000,-1.0618,44.250000, 52.25000
110, 52.250000  44.750000,-1.1402,44.750000, 52.25000
111, 52.250000  45.250000,-1.2456,45.250000, 52.25000
112, 52.250000  45.750000,-1.3734,45.750000, 52.25000
113, 52.250000  47.250000,-1.2067,47.250000, 52.25000
114, 52.250000  47.750000,-1.0072,47.750000, 52.25000
115, 52.250000  48.250000,-0.94701,48.250000, 52.25000
116, 52.250000  48.750000,-0.63531,48.750000, 52.25000
117, 52.250000  49.250000,-0.5326,49.250000, 52.25000
118, 52.250000  49.750000,-0.3673,49.750000, 52.25000
119, 52.250000  50.250000,0.1052,50.250000, 52.25000
120, 52.250000  50.750000,0.26084,50.750000, 52.25000
121, 52.250000  51.250000,0.32772,51.250000, 52.25000
122, 52.250000  51.750000,0.46307,51.750000, 52.25000
123, 52.750000  41.750000,1.0046,41.750000, 52.75000
124, 52.750000  42.250000,0.6738,42.250000, 52.75000
125, 52.750000  42.750000,0.095456,42.750000, 52.75000
126, 52.750000  43.250000,-0.063706,43.250000, 52.75000
127, 52.750000  43.750000,-0.51075,43.750000, 52.75000
128, 52.750000  44.250000,-0.82258,44.250000, 52.75000
129, 52.750000  44.750000,-1.2629,44.750000, 52.75000
130, 52.750000  45.250000,-1.3462,45.250000, 52.75000
131, 52.750000  45.750000,-1.4551,45.750000, 52.75000
132, 52.750000  47.250000,-0.93733,47.250000, 52.75000
133, 52.750000  47.750000,-0.94769,47.750000, 52.75000
134, 52.750000  48.250000,-1.0674,48.250000, 52.75000
135, 52.750000  48.750000,-0.63056,48.750000, 52.75000
136, 52.750000  49.250000,-0.57862,49.250000, 52.75000
137, 52.750000  49.750000,-0.02684,49.750000, 52.75000
138, 52.750000  50.250000,-0.17272,50.250000, 52.75000
139, 52.750000  50.750000,0.24426,50.750000, 52.75000
140, 52.750000  51.250000,0.27326,51.250000, 52.75000
141, 53.250000  41.750000,0.52624,41.750000, 53.25000
142, 53.250000  42.250000,0.084878,42.250000, 53.25000
143, 53.250000  42.750000,-0.1224,42.750000, 53.25000
144, 53.250000  43.250000,-0.47681,43.250000, 53.25000
145, 53.250000  43.750000,-0.73491,43.750000, 53.25000
146, 53.250000  44.250000,-0.91349,44.250000, 53.25000
147, 53.250000  44.750000,-0.94693,44.750000, 53.25000
148, 53.250000  45.250000,-1.5037,45.250000, 53.25000
149, 53.250000  45.750000,-1.2314,45.750000, 53.25000
150, 53.250000  46.250000,-1.4724,46.250000, 53.25000
151, 53.250000  46.750000,-1.2482,46.750000, 53.25000
152, 53.250000  47.250000,-1.2264,47.250000, 53.25000
153, 53.250000  47.750000,-0.95866,47.750000, 53.25000
154, 53.250000  48.250000,-1.1,48.250000, 53.25000
155, 53.250000  48.750000,-0.61455,48.750000, 53.25000
156, 53.250000  49.250000,-0.52698,49.250000, 53.25000
157, 53.250000  49.750000,-0.52277,49.750000, 53.25000
158, 53.250000  50.250000,0.093738,50.250000, 53.25000
159, 53.250000  50.750000,0.077315,50.750000, 53.25000
160, 53.250000  51.250000,0.323,51.250000, 53.25000
161, 53.750000  42.250000,-0.041856,42.250000, 53.75000
162, 53.750000  42.750000,-0.55415,42.750000, 53.75000
163, 53.750000  43.250000,-0.25759,43.250000, 53.75000
164, 53.750000  43.750000,-0.72287,43.750000, 53.75000
165, 53.750000  44.250000,-0.95385,44.250000, 53.75000
166, 53.750000  44.750000,-1.2608,44.750000, 53.75000
167, 53.750000  45.250000,-1.3959,45.250000, 53.75000
168, 53.750000  45.750000,-1.1623,45.750000, 53.75000
169, 53.750000  46.250000,-1.0358,46.250000, 53.75000
170, 53.750000  46.750000,-0.70756,46.750000, 53.75000
171, 53.750000  47.250000,-0.8967,47.250000, 53.75000
172, 53.750000  47.750000,-0.71444,47.750000, 53.75000
173, 53.750000  48.250000,-0.68494,48.250000, 53.75000
174, 53.750000  48.750000,-0.69355,48.750000, 53.75000
175, 53.750000  49.250000,-0.56828,49.250000, 53.75000
176, 53.750000  49.750000,-0.45218,49.750000, 53.75000
177, 53.750000  50.250000,0.095586,50.250000, 53.75000
178, 53.750000  50.750000,0.11756,50.750000, 53.75000
179, 53.750000  51.250000,0.21576,51.250000, 53.75000
180, 54.250000  42.250000,-0.14831,42.250000, 54.25000
181, 54.250000  42.750000,-0.61218,42.750000, 54.25000
182, 54.250000  43.250000,-0.66371,43.250000, 54.25000
183, 54.250000  43.750000,-0.76597,43.750000, 54.25000
184, 54.250000  44.250000,-1.0121,44.250000, 54.25000
185, 54.250000  44.750000,-1.1888,44.750000, 54.25000
186, 54.250000  45.250000,-1.0897,45.250000, 54.25000
187, 54.250000  45.750000,-0.8943,45.750000, 54.25000
188, 54.250000  46.250000,-0.90266,46.250000, 54.25000
189, 54.250000  46.750000,-0.77104,46.750000, 54.25000
190, 54.250000  47.250000,-0.8075,47.250000, 54.25000
191, 54.250000  47.750000,-0.48091,47.750000, 54.25000
192, 54.250000  48.250000,-0.59957,48.250000, 54.25000
193, 54.250000  48.750000,-0.2765,48.750000, 54.25000
194, 54.250000  49.250000,-0.52894,49.250000, 54.25000
195, 54.250000  49.750000,-0.059499,49.750000, 54.25000
196, 54.250000  50.250000,-0.060495,50.250000, 54.25000
197, 54.250000  50.750000,0.12622,50.750000, 54.25000
198, 54.750000  41.750000,0.26779,41.750000, 54.75000
199, 54.750000  42.250000,0.11382,42.250000, 54.75000
200, 54.750000  42.750000,-0.30413,42.750000, 54.75000
201, 54.750000  43.250000,-0.92834,43.250000, 54.75000
202, 54.750000  43.750000,-1.1345,43.750000, 54.75000
203, 54.750000  44.250000,-1.3161,44.250000, 54.75000
204, 54.750000  44.750000,-1.0134,44.750000, 54.75000
205, 54.750000  45.250000,-0.68587,45.250000, 54.75000
206, 54.750000  45.750000,-0.89971,45.750000, 54.75000
207, 54.750000  46.250000,-0.63692,46.250000, 54.75000
208, 54.750000  46.750000,-0.76878,46.750000, 54.75000
209, 54.750000  47.250000,-0.467,47.250000, 54.75000
210, 54.750000  47.750000,-0.67171,47.750000, 54.75000
211, 54.750000  48.250000,-0.54313,48.250000, 54.75000
212, 54.750000  48.750000,-0.37973,48.750000, 54.75000
213, 54.750000  49.250000,-0.29409,49.250000, 54.75000
214, 54.750000  49.750000,-0.17092,49.750000, 54.75000
215, 54.750000  50.250000,0.018263,50.250000, 54.75000
216, 54.750000  50.750000,0.10629,50.750000, 54.75000
217, 55.250000  41.250000,0.68704,41.250000, 55.25000
218, 55.250000  41.750000,0.23046,41.750000, 55.25000
219, 55.250000  42.250000,-0.29058,42.250000, 55.25000
220, 55.250000  42.750000,-0.30912,42.750000, 55.25000
221, 55.250000  43.250000,-0.53577,43.250000, 55.25000
222, 55.250000  43.750000,-0.5106,43.750000, 55.25000
223, 55.250000  44.250000,-0.92862,44.250000, 55.25000
224, 55.250000  44.750000,-0.66447,44.750000, 55.25000
225, 55.250000  45.250000,-0.93337,45.250000, 55.25000
226, 55.250000  45.750000,-0.78835,45.750000, 55.25000
227, 55.250000  46.250000,-0.68096,46.250000, 55.25000
228, 55.250000  46.750000,-0.26422,46.750000, 55.25000
229, 55.250000  47.250000,0.0041997,47.250000, 55.25000
230, 55.250000  47.750000,-0.04887,47.750000, 55.25000
231, 55.250000  48.250000,-0.30284,48.250000, 55.25000
232, 55.250000  48.750000,-0.26859,48.750000, 55.25000
233, 55.250000  49.250000,-0.20104,49.250000, 55.25000
234, 55.250000  49.750000,-0.10215,49.750000, 55.25000
235, 55.250000  50.250000,-0.038697,50.250000, 55.25000
236, 55.250000  50.750000,0.00085387,50.750000, 55.25000
237, 55.750000  41.250000,0.44972,41.250000, 55.75000
238, 55.750000  41.750000,0.4025,41.750000, 55.75000
239, 55.750000  42.250000,0.26061,42.250000, 55.75000
240, 55.750000  42.750000,-0.17359,42.750000, 55.75000
241, 55.750000  43.250000,-0.53518,43.250000, 55.75000
242, 55.750000  43.750000,-0.64406,43.750000, 55.75000
243, 55.750000  44.250000,-0.98714,44.250000, 55.75000
244, 55.750000  44.750000,-0.95589,44.750000, 55.75000
245, 55.750000  45.250000,-1.0049,45.250000, 55.75000
246, 55.750000  45.750000,-0.98648,45.750000, 55.75000
247, 55.750000  46.250000,-0.67722,46.250000, 55.75000
248, 55.750000  46.750000,-0.80701,46.750000, 55.75000
249, 55.750000  47.250000,-0.35382,47.250000, 55.75000
250, 55.750000  47.750000,0.010638,47.750000, 55.75000
251, 55.750000  48.250000,-0.30666,48.250000, 55.75000
252, 55.750000  48.750000,-0.18737,48.750000, 55.75000
253, 55.750000  49.250000,-0.2925,49.250000, 55.75000
254, 55.750000  49.750000,-0.18782,49.750000, 55.75000
255, 55.750000  50.250000,-0.1017,50.250000, 55.75000
256, 55.750000  50.750000,0.024793,50.750000, 55.75000
257, 56.250000  41.250000,0.33216,41.250000, 56.25000
258, 56.250000  41.750000,0.29282,41.750000, 56.25000
259, 56.250000  42.250000,0.28331,42.250000, 56.25000
260, 56.250000  42.750000,-0.14973,42.750000, 56.25000
261, 56.250000  43.250000,-0.56897,43.250000, 56.25000
262, 56.250000  43.750000,-0.68841,43.750000, 56.25000
263, 56.250000  44.250000,-1.0033,44.250000, 56.25000
264, 56.250000  44.750000,-0.96653,44.750000, 56.25000
265, 56.250000  45.250000,-0.86657,45.250000, 56.25000
266, 56.250000  45.750000,-0.89448,45.750000, 56.25000
267, 56.250000  46.250000,-0.53375,46.250000, 56.25000
268, 56.250000  46.750000,-0.70438,46.750000, 56.25000
269, 56.250000  47.250000,-0.31291,47.250000, 56.25000
270, 56.250000  47.750000,0.0027814,47.750000, 56.25000
271, 56.250000  48.250000,-0.18736,48.250000, 56.25000
272, 56.250000  48.750000,-0.17442,48.750000, 56.25000
273, 56.250000  49.250000,-0.12057,49.250000, 56.25000
274, 56.250000  49.750000,-0.23146,49.750000, 56.25000
275, 56.250000  50.250000,-0.070511,50.250000, 56.25000
276, 56.250000  50.750000,0.0042088,50.750000, 56.25000
277, 56.750000  44.750000,-1.0168,44.750000, 56.75000
278, 56.750000  45.250000,-0.496,45.250000, 56.75000
279, 56.750000  45.750000,-0.66274,45.750000, 56.75000
280, 56.750000  46.250000,-0.43698,46.250000, 56.75000
281, 56.750000  46.750000,-0.80623,46.750000, 56.75000
282, 56.750000  47.250000,-0.35735,47.250000, 56.75000
283, 56.750000  47.750000,-0.1277,47.750000, 56.75000
284, 56.750000  48.250000,-0.012671,48.250000, 56.75000
285, 56.750000  48.750000,-0.108,48.750000, 56.75000
286, 56.750000  49.250000,0.038272,49.250000, 56.75000
287, 56.750000  49.750000,-0.1294,49.750000, 56.75000
288, 56.750000  50.250000,-0.1849,50.250000, 56.75000
289, 56.750000  50.750000,-0.093743,50.750000, 56.75000
290, 57.250000  45.250000,-0.46503,45.250000, 57.25000
291, 57.250000  45.750000,-0.28485,45.750000, 57.25000
292, 57.250000  46.250000,-0.43343,46.250000, 57.25000
293, 57.250000  46.750000,-0.76987,46.750000, 57.25000
294, 57.250000  47.250000,-0.37948,47.250000, 57.25000
295, 57.250000  47.750000,-0.010087,47.750000, 57.25000
296, 57.250000  48.250000,-0.10656,48.250000, 57.25000
297, 57.250000  48.750000,-0.14467,48.750000, 57.25000
298, 57.250000  49.250000,-0.16487,49.250000, 57.25000
299, 57.250000  49.750000,-0.13102,49.750000, 57.25000
300, 57.250000  50.250000,-0.16572,50.250000, 57.25000
301, 57.250000  50.750000,-0.17374,50.750000, 57.25000
302, 57.750000  45.250000,-0.24066,45.250000, 57.75000
303, 57.750000  45.750000,-0.49424,45.750000, 57.75000
304, 57.750000  46.250000,-0.19197,46.250000, 57.75000
305, 57.750000  46.750000,-0.083267,46.750000, 57.75000
306, 57.750000  47.250000,-0.15146,47.250000, 57.75000
307, 57.750000  47.750000,-0.3707,47.750000, 57.75000
308, 57.750000  48.250000,-0.37749,48.250000, 57.75000
309, 57.750000  48.750000,-0.1491,48.750000, 57.75000
310, 57.750000  49.250000,-0.22243,49.250000, 57.75000
311, 57.750000  49.750000,-0.24554,49.750000, 57.75000
312, 57.750000  50.250000,-0.20619,50.250000, 57.75000
313, 57.750000  50.750000,-0.17254,50.750000, 57.75000
314, 58.250000  45.250000,-0.12858,45.250000, 58.25000
315, 58.250000  45.750000,0.090903,45.750000, 58.25000
316, 58.250000  46.250000,-0.19319,46.250000, 58.25000
317, 58.250000  46.750000,-0.00057974,46.750000, 58.25000
318, 58.250000  47.250000,-0.155,47.250000, 58.25000
319, 58.250000  47.750000,-0.18277,47.750000, 58.25000
320, 58.250000  48.250000,-0.0078388,48.250000, 58.25000
321, 58.250000  48.750000,-0.15573,48.750000, 58.25000
322, 58.250000  49.250000,-0.16497,49.250000, 58.25000
323, 58.250000  49.750000,-0.18864,49.750000, 58.25000
324, 58.250000  50.250000,-0.30715,50.250000, 58.25000
325, 58.250000  50.750000,-0.17818,50.750000, 58.25000
326, 58.750000  45.250000,-0.046079,45.250000, 58.75000
327, 58.750000  45.750000,0.05575,45.750000, 58.75000
328, 58.750000  46.250000,-0.161,46.250000, 58.75000
329, 58.750000  46.750000,0.12297,46.750000, 58.75000
330, 58.750000  47.250000,-0.04336,47.250000, 58.75000
331, 58.750000  47.750000,0.26589,47.750000, 58.75000
332, 58.750000  48.250000,-0.0050324,48.250000, 58.75000
333, 58.750000  48.750000,-0.02286,48.750000, 58.75000
334, 58.750000  49.250000,-0.15207,49.250000, 58.75000
335, 58.750000  49.750000,-0.25277,49.750000, 58.75000
336, 58.750000  50.250000,-0.31917,50.250000, 58.75000
337, 58.750000  50.750000,-0.25093,50.750000, 58.75000
338, 59.250000  44.750000,-0.095724,44.750000, 59.25000
339, 59.250000  45.250000,-0.31139,45.250000, 59.25000
340, 59.250000  45.750000,-0.16233,45.750000, 59.25000
341, 59.250000  46.250000,-0.0042985,46.250000, 59.25000
342, 59.250000  46.750000,0.070813,46.750000, 59.25000
343, 59.250000  47.250000,0.044305,47.250000, 59.25000
344, 59.250000  47.750000,0.28497,47.750000, 59.25000
345, 59.250000  48.250000,0.084083,48.250000, 59.25000
346, 59.250000  48.750000,-0.10039,48.750000, 59.25000
347, 59.250000  49.250000,-0.10004,49.250000, 59.25000
348, 59.250000  49.750000,-0.27471,49.750000, 59.25000
349, 59.250000  50.250000,-0.32941,50.250000, 59.25000
350, 59.750000  44.750000,0.10579,44.750000, 59.75000
351, 59.750000  45.250000,-0.27258,45.250000, 59.75000
352, 59.750000  45.750000,0.19075,45.750000, 59.75000
353, 59.750000  46.250000,0.44663,46.250000, 59.75000
354, 59.750000  46.750000,0.33674,46.750000, 59.75000
355, 59.750000  47.250000,0.41458,47.250000, 59.75000
356, 59.750000  47.750000,0.36634,47.750000, 59.75000
357, 59.750000  48.250000,0.23623,48.250000, 59.75000
358, 59.750000  48.750000,-0.091393,48.750000, 59.75000
359, 59.750000  49.250000,-0.17346,49.250000, 59.75000
360, 59.750000  49.750000,-0.23151,49.750000, 59.75000
361, 59.750000  50.250000,-0.19415,50.250000, 59.75000
362, 59.750000  50.750000,-0.19666,50.750000, 59.75000
363, 60.250000  44.250000,0.45953,44.250000, 60.25000
364, 60.250000  44.750000,0.29674,44.750000, 60.25000
365, 60.250000  45.250000,0.18553,45.250000, 60.25000
366, 60.250000  45.750000,0.28998,45.750000, 60.25000
367, 60.250000  46.250000,0.46467,46.250000, 60.25000
368, 60.250000  46.750000,0.41188,46.750000, 60.25000
369, 60.250000  47.250000,0.54274,47.250000, 60.25000
370, 60.250000  47.750000,0.32072,47.750000, 60.25000
371, 60.250000  48.250000,0.12341,48.250000, 60.25000
372, 60.250000  48.750000,0.1172,48.750000, 60.25000
373, 60.250000  49.250000,-0.16664,49.250000, 60.25000
374, 60.250000  49.750000,-0.19485,49.750000, 60.25000
375, 60.250000  50.250000,-0.30027,50.250000, 60.25000
376, 60.250000  50.750000,-0.19748,50.750000, 60.25000
377, 60.250000  51.250000,-0.13884,51.250000, 60.25000
378, 60.250000  51.750000,-0.11305,51.750000, 60.25000
379, 60.250000  52.250000,-0.15221,52.250000, 60.25000
380, 60.750000  44.250000,0.42552,44.250000, 60.75000
381, 60.750000  44.750000,0.5941,44.750000, 60.75000
382, 60.750000  45.250000,0.4642,45.250000, 60.75000
383, 60.750000  45.750000,0.47435,45.750000, 60.75000
384, 60.750000  46.250000,0.68753,46.250000, 60.75000
385, 60.750000  46.750000,0.81004,46.750000, 60.75000
386, 60.750000  47.250000,0.56099,47.250000, 60.75000
387, 60.750000  47.750000,0.47135,47.750000, 60.75000
388, 60.750000  48.250000,0.56299,48.250000, 60.75000
389, 60.750000  48.750000,0.50582,48.750000, 60.75000
390, 60.750000  49.250000,0.0077176,49.250000, 60.75000
391, 60.750000  49.750000,-0.13964,49.750000, 60.75000
392, 60.750000  50.250000,0.18782,50.250000, 60.75000
393, 60.750000  50.750000,-0.17251,50.750000, 60.75000
394, 60.750000  51.250000,0.23743,51.250000, 60.75000
395, 60.750000  51.750000,-0.22076,51.750000, 60.75000
396, 60.750000  52.250000,-0.18998,52.250000, 60.75000
397, 60.750000  52.750000,-0.58062,52.750000, 60.75000
398, 60.750000  53.250000,-0.74976,53.250000, 60.75000
399, 60.750000  53.750000,-0.79602,53.750000, 60.75000
400, 60.750000  54.250000,-0.60637,54.250000, 60.75000
401, 61.250000  43.250000,0.66603,43.250000, 61.25000
402, 61.250000  43.750000,0.57516,43.750000, 61.25000
403, 61.250000  44.250000,0.43285,44.250000, 61.25000
404, 61.250000  44.750000,0.65104,44.750000, 61.25000
405, 61.250000  45.250000,0.47226,45.250000, 61.25000
406, 61.250000  45.750000,0.62958,45.750000, 61.25000
407, 61.250000  46.250000,0.76663,46.250000, 61.25000
408, 61.250000  46.750000,0.63188,46.750000, 61.25000
409, 61.250000  47.250000,0.85866,47.250000, 61.25000
410, 61.250000  47.750000,0.57108,47.750000, 61.25000
411, 61.250000  48.250000,0.27987,48.250000, 61.25000
412, 61.250000  48.750000,0.64303,48.750000, 61.25000
413, 61.250000  49.250000,-0.042772,49.250000, 61.25000
414, 61.250000  49.750000,0.28438,49.750000, 61.25000
415, 61.250000  50.250000,-0.045191,50.250000, 61.25000
416, 61.250000  50.750000,-0.11962,50.750000, 61.25000
417, 61.250000  51.250000,-0.21346,51.250000, 61.25000
418, 61.250000  51.750000,-0.23216,51.750000, 61.25000
419, 61.250000  52.250000,-0.34789,52.250000, 61.25000
420, 61.250000  52.750000,-0.36883,52.750000, 61.25000
421, 61.250000  53.250000,-0.86412,53.250000, 61.25000
422, 61.250000  53.750000,-0.83552,53.750000, 61.25000
423, 61.250000  54.250000,-0.72298,54.250000, 61.25000
424, 61.750000  43.250000,0.84778,43.250000, 61.75000
425, 61.750000  43.750000,0.86333,43.750000, 61.75000
426, 61.750000  44.250000,0.86643,44.250000, 61.75000
427, 61.750000  44.750000,0.588,44.750000, 61.75000
428, 61.750000  45.250000,0.88036,45.250000, 61.75000
429, 61.750000  45.750000,0.98705,45.750000, 61.75000
430, 61.750000  46.250000,1.0916,46.250000, 61.75000
431, 61.750000  46.750000,0.87398,46.750000, 61.75000
432, 61.750000  47.250000,0.72593,47.250000, 61.75000
433, 61.750000  47.750000,0.68456,47.750000, 61.75000
434, 61.750000  48.250000,0.42336,48.250000, 61.75000
435, 61.750000  48.750000,0.22544,48.750000, 61.75000
436, 61.750000  49.250000,0.055087,49.250000, 61.75000
437, 61.750000  49.750000,-0.11675,49.750000, 61.75000
438, 61.750000  50.250000,0.0054666,50.250000, 61.75000
439, 61.750000  50.750000,-0.13173,50.750000, 61.75000
440, 61.750000  51.250000,-0.20488,51.250000, 61.75000
441, 61.750000  51.750000,-0.25049,51.750000, 61.75000
442, 61.750000  52.250000,-0.3812,52.250000, 61.75000
443, 61.750000  52.750000,-0.36735,52.750000, 61.75000
444, 61.750000  53.250000,-0.83154,53.250000, 61.75000
445, 61.750000  53.750000,-0.84376,53.750000, 61.75000
446, 61.750000  54.250000,-0.76694,54.250000, 61.75000
447, 62.250000  43.250000,0.845,43.250000, 62.25000
448, 62.250000  43.750000,1.029,43.750000, 62.25000
449, 62.250000  44.250000,1.1544,44.250000, 62.25000
450, 62.250000  44.750000,0.93559,44.750000, 62.25000
451, 62.250000  45.250000,0.76365,45.250000, 62.25000
452, 62.250000  45.750000,0.86968,45.750000, 62.25000
453, 62.250000  46.250000,0.824,46.250000, 62.25000
454, 62.250000  46.750000,0.52351,46.750000, 62.25000
455, 62.250000  47.250000,0.91392,47.250000, 62.25000
456, 62.250000  47.750000,0.7748,47.750000, 62.25000
457, 62.250000  48.250000,0.62357,48.250000, 62.25000
458, 62.250000  48.750000,0.16954,48.750000, 62.25000
459, 62.250000  49.250000,0.027742,49.250000, 62.25000
460, 62.250000  49.750000,-0.0042108,49.750000, 62.25000
461, 62.250000  50.250000,-0.0079184,50.250000, 62.25000
462, 62.250000  50.750000,-0.27889,50.750000, 62.25000
463, 62.250000  51.250000,-0.28966,51.250000, 62.25000
464, 62.250000  51.750000,-0.29716,51.750000, 62.25000
465, 62.250000  52.250000,-0.24509,52.250000, 62.25000
466, 62.250000  52.750000,-0.40005,52.750000, 62.25000
467, 62.250000  53.250000,-0.38573,53.250000, 62.25000
468, 62.250000  53.750000,-0.89927,53.750000, 62.25000
469, 62.250000  54.250000,-0.85567,54.250000, 62.25000
470, 62.750000  43.250000,1.0687,43.250000, 62.75000
