,Cell,SPEI,lat,lon
166, 53.750000  44.750000,0.016348,44.750000, 53.75000
167, 53.750000  45.250000,-0.39842,45.250000, 53.75000
168, 53.750000  45.750000,-0.31913,45.750000, 53.75000
169, 53.750000  46.250000,0.039558,46.250000, 53.75000
170, 53.750000  46.750000,0.34136,46.750000, 53.75000
171, 53.750000  47.250000,0.2083,47.250000, 53.75000
172, 53.750000  47.750000,0.13315,47.750000, 53.75000
173, 53.750000  48.250000,0.077261,48.250000, 53.75000
174, 53.750000  48.750000,0.28938,48.750000, 53.75000
175, 53.750000  49.250000,0.010573,49.250000, 53.75000
176, 53.750000  49.750000,-0.092133,49.750000, 53.75000
177, 53.750000  50.250000,0.14549,50.250000, 53.75000
178, 53.750000  50.750000,-0.070007,50.750000, 53.75000
179, 53.750000  51.250000,0.19681,51.250000, 53.75000
180, 54.250000  42.250000,0.33771,42.250000, 54.25000
181, 54.250000  42.750000,0.025499,42.750000, 54.25000
182, 54.250000  43.250000,-0.019545,43.250000, 54.25000
183, 54.250000  43.750000,-0.34716,43.750000, 54.25000
184, 54.250000  44.250000,-0.52105,44.250000, 54.25000
185, 54.250000  44.750000,-0.087259,44.750000, 54.25000
186, 54.250000  45.250000,-0.13076,45.250000, 54.25000
187, 54.250000  45.750000,0.13938,45.750000, 54.25000
188, 54.250000  46.250000,0.2542,46.250000, 54.25000
189, 54.250000  46.750000,0.24035,46.750000, 54.25000
190, 54.250000  47.250000,0.12227,47.250000, 54.25000
191, 54.250000  47.750000,0.035839,47.750000, 54.25000
192, 54.250000  48.250000,0.035585,48.250000, 54.25000
193, 54.250000  48.750000,0.26106,48.750000, 54.25000
194, 54.250000  49.250000,0.24317,49.250000, 54.25000
195, 54.250000  49.750000,-0.10805,49.750000, 54.25000
196, 54.250000  50.250000,0.13071,50.250000, 54.25000
197, 54.250000  50.750000,0.12988,50.750000, 54.25000
198, 54.750000  41.750000,0.60479,41.750000, 54.75000
199, 54.750000  42.250000,0.21745,42.250000, 54.75000
200, 54.750000  42.750000,-0.21972,42.750000, 54.75000
201, 54.750000  43.250000,0.11733,43.250000, 54.75000
202, 54.750000  43.750000,-0.27255,43.750000, 54.75000
203, 54.750000  44.250000,-0.65581,44.250000, 54.75000
204, 54.750000  44.750000,-0.83433,44.750000, 54.75000
205, 54.750000  45.250000,-0.026785,45.250000, 54.75000
206, 54.750000  45.750000,-0.059242,45.750000, 54.75000
207, 54.750000  46.250000,-0.18721,46.250000, 54.75000
208, 54.750000  46.750000,0.099489,46.750000, 54.75000
209, 54.750000  47.250000,-0.020539,47.250000, 54.75000
210, 54.750000  47.750000,0.021672,47.750000, 54.75000
211, 54.750000  48.250000,-0.0096803,48.250000, 54.75000
212, 54.750000  48.750000,0.19809,48.750000, 54.75000
213, 54.750000  49.250000,0.13485,49.250000, 54.75000
214, 54.750000  49.750000,-0.085366,49.750000, 54.75000
215, 54.750000  50.250000,0.080911,50.250000, 54.75000
216, 54.750000  50.750000,0.036297,50.750000, 54.75000
217, 55.250000  41.250000,0.98647,41.250000, 55.25000
218, 55.250000  41.750000,0.82181,41.750000, 55.25000
219, 55.250000  42.250000,0.17265,42.250000, 55.25000
220, 55.250000  42.750000,-0.37206,42.750000, 55.25000
221, 55.250000  43.250000,0.55641,43.250000, 55.25000
222, 55.250000  43.750000,0.049365,43.750000, 55.25000
223, 55.250000  44.250000,-0.34906,44.250000, 55.25000
224, 55.250000  44.750000,-0.41296,44.750000, 55.25000
225, 55.250000  45.250000,-0.15926,45.250000, 55.25000
226, 55.250000  45.750000,-0.27564,45.750000, 55.25000
227, 55.250000  46.250000,0.067508,46.250000, 55.25000
228, 55.250000  46.750000,-0.074753,46.750000, 55.25000
229, 55.250000  47.250000,0.27356,47.250000, 55.25000
230, 55.250000  47.750000,0.11916,47.750000, 55.25000
231, 55.250000  48.250000,0.20199,48.250000, 55.25000
232, 55.250000  48.750000,0.11854,48.750000, 55.25000
233, 55.250000  49.250000,0.043797,49.250000, 55.25000
234, 55.250000  49.750000,-0.028269,49.750000, 55.25000
235, 55.250000  50.250000,0.017956,50.250000, 55.25000
236, 55.250000  50.750000,-0.057253,50.750000, 55.25000
237, 55.750000  41.250000,0.76239,41.250000, 55.75000
238, 55.750000  41.750000,0.88876,41.750000, 55.75000
239, 55.750000  42.250000,0.55839,42.250000, 55.75000
240, 55.750000  42.750000,0.13758,42.750000, 55.75000
241, 55.750000  43.250000,0.37527,43.250000, 55.75000
242, 55.750000  43.750000,0.057656,43.750000, 55.75000
243, 55.750000  44.250000,-0.47893,44.250000, 55.75000
244, 55.750000  44.750000,-0.24556,44.750000, 55.75000
245, 55.750000  45.250000,-0.3101,45.250000, 55.75000
246, 55.750000  45.750000,-0.095732,45.750000, 55.75000
247, 55.750000  46.250000,-0.1338,46.250000, 55.75000
248, 55.750000  46.750000,-0.16808,46.750000, 55.75000
249, 55.750000  47.250000,0.18639,47.250000, 55.75000
250, 55.750000  47.750000,0.12397,47.750000, 55.75000
251, 55.750000  48.250000,0.08103,48.250000, 55.75000
252, 55.750000  48.750000,-0.052669,48.750000, 55.75000
253, 55.750000  49.250000,-0.012319,49.250000, 55.75000
254, 55.750000  49.750000,-0.04998,49.750000, 55.75000
255, 55.750000  50.250000,-0.093755,50.250000, 55.75000
256, 55.750000  50.750000,-0.087174,50.750000, 55.75000
257, 56.250000  41.250000,0.70364,41.250000, 56.25000
258, 56.250000  41.750000,0.29904,41.750000, 56.25000
259, 56.250000  42.250000,0.49079,42.250000, 56.25000
260, 56.250000  42.750000,0.18428,42.750000, 56.25000
261, 56.250000  43.250000,0.33591,43.250000, 56.25000
262, 56.250000  43.750000,-0.016307,43.750000, 56.25000
263, 56.250000  44.250000,-0.82366,44.250000, 56.25000
264, 56.250000  44.750000,-0.64174,44.750000, 56.25000
265, 56.250000  45.250000,-0.41438,45.250000, 56.25000
266, 56.250000  45.750000,-0.53709,45.750000, 56.25000
267, 56.250000  46.250000,-0.29969,46.250000, 56.25000
268, 56.250000  46.750000,-0.31401,46.750000, 56.25000
269, 56.250000  47.250000,-0.014771,47.250000, 56.25000
270, 56.250000  47.750000,-0.0074807,47.750000, 56.25000
271, 56.250000  48.250000,0.00049952,48.250000, 56.25000
272, 56.250000  48.750000,-0.12817,48.750000, 56.25000
273, 56.250000  49.250000,-0.14399,49.250000, 56.25000
274, 56.250000  49.750000,-0.15672,49.750000, 56.25000
275, 56.250000  50.250000,-0.13879,50.250000, 56.25000
276, 56.250000  50.750000,-0.1584,50.750000, 56.25000
277, 56.750000  44.750000,-0.61425,44.750000, 56.75000
278, 56.750000  45.250000,-0.46852,45.250000, 56.75000
279, 56.750000  45.750000,-0.69232,45.750000, 56.75000
280, 56.750000  46.250000,-0.42553,46.250000, 56.75000
281, 56.750000  46.750000,-0.48382,46.750000, 56.75000
282, 56.750000  47.250000,-0.40913,47.250000, 56.75000
283, 56.750000  47.750000,-0.1839,47.750000, 56.75000
284, 56.750000  48.250000,-0.17763,48.250000, 56.75000
285, 56.750000  48.750000,-0.17772,48.750000, 56.75000
286, 56.750000  49.250000,-0.23933,49.250000, 56.75000
287, 56.750000  49.750000,-0.26015,49.750000, 56.75000
288, 56.750000  50.250000,-0.19321,50.250000, 56.75000
289, 56.750000  50.750000,-0.19618,50.750000, 56.75000
290, 57.250000  45.250000,-0.43729,45.250000, 57.25000
291, 57.250000  45.750000,-0.61346,45.750000, 57.25000
292, 57.250000  46.250000,-0.78382,46.250000, 57.25000
293, 57.250000  46.750000,-0.78936,46.750000, 57.25000
294, 57.250000  47.250000,-0.49179,47.250000, 57.25000
295, 57.250000  47.750000,-0.36855,47.750000, 57.25000
296, 57.250000  48.250000,-0.1831,48.250000, 57.25000
297, 57.250000  48.750000,-0.23932,48.750000, 57.25000
298, 57.250000  49.250000,-0.33526,49.250000, 57.25000
299, 57.250000  49.750000,-0.27029,49.750000, 57.25000
300, 57.250000  50.250000,-0.33363,50.250000, 57.25000
301, 57.250000  50.750000,-0.26424,50.750000, 57.25000
302, 57.750000  45.250000,-0.31586,45.250000, 57.75000
303, 57.750000  45.750000,-0.097711,45.750000, 57.75000
304, 57.750000  46.250000,-0.26881,46.250000, 57.75000
305, 57.750000  46.750000,-0.3682,46.750000, 57.75000
306, 57.750000  47.250000,-0.44884,47.250000, 57.75000
307, 57.750000  47.750000,-0.35992,47.750000, 57.75000
308, 57.750000  48.250000,-0.18589,48.250000, 57.75000
309, 57.750000  48.750000,-0.22358,48.750000, 57.75000
310, 57.750000  49.250000,-0.30129,49.250000, 57.75000
311, 57.750000  49.750000,-0.39477,49.750000, 57.75000
312, 57.750000  50.250000,-0.38803,50.250000, 57.75000
313, 57.750000  50.750000,-0.32844,50.750000, 57.75000
314, 58.250000  45.250000,-0.29362,45.250000, 58.25000
315, 58.250000  45.750000,-0.47027,45.750000, 58.25000
316, 58.250000  46.250000,-0.51474,46.250000, 58.25000
317, 58.250000  46.750000,-0.30638,46.750000, 58.25000
318, 58.250000  47.250000,-0.33555,47.250000, 58.25000
319, 58.250000  47.750000,-0.49815,47.750000, 58.25000
320, 58.250000  48.250000,-0.32284,48.250000, 58.25000
321, 58.250000  48.750000,-0.1653,48.750000, 58.25000
322, 58.250000  49.250000,-0.2718,49.250000, 58.25000
323, 58.250000  49.750000,-0.37942,49.750000, 58.25000
324, 58.250000  50.250000,-0.40568,50.250000, 58.25000
325, 58.250000  50.750000,-0.43471,50.750000, 58.25000
326, 58.750000  45.250000,-0.40043,45.250000, 58.75000
327, 58.750000  45.750000,-0.3787,45.750000, 58.75000
328, 58.750000  46.250000,-0.51285,46.250000, 58.75000
329, 58.750000  46.750000,-0.28968,46.750000, 58.75000
330, 58.750000  47.250000,-0.25306,47.250000, 58.75000
331, 58.750000  47.750000,-0.40418,47.750000, 58.75000
332, 58.750000  48.250000,-0.32451,48.250000, 58.75000
333, 58.750000  48.750000,-0.30892,48.750000, 58.75000
334, 58.750000  49.250000,-0.22053,49.250000, 58.75000
335, 58.750000  49.750000,-0.3783,49.750000, 58.75000
336, 58.750000  50.250000,-0.50424,50.250000, 58.75000
337, 58.750000  50.750000,-0.40928,50.750000, 58.75000
338, 59.250000  44.750000,-0.26781,44.750000, 59.25000
339, 59.250000  45.250000,-0.080845,45.250000, 59.25000
340, 59.250000  45.750000,-0.2747,45.750000, 59.25000
341, 59.250000  46.250000,-0.41322,46.250000, 59.25000
342, 59.250000  46.750000,-0.58006,46.750000, 59.25000
343, 59.250000  47.250000,-0.30105,47.250000, 59.25000
344, 59.250000  47.750000,-0.36429,47.750000, 59.25000
345, 59.250000  48.250000,-0.30762,48.250000, 59.25000
346, 59.250000  48.750000,-0.37489,48.750000, 59.25000
347, 59.250000  49.250000,-0.12889,49.250000, 59.25000
348, 59.250000  49.750000,-0.27096,49.750000, 59.25000
349, 59.250000  50.250000,-0.40643,50.250000, 59.25000
350, 59.750000  44.750000,-0.24801,44.750000, 59.75000
351, 59.750000  45.250000,-0.34766,45.250000, 59.75000
352, 59.750000  45.750000,-0.22055,45.750000, 59.75000
353, 59.750000  46.250000,-0.30203,46.250000, 59.75000
354, 59.750000  46.750000,-0.4712,46.750000, 59.75000
355, 59.750000  47.250000,-0.62472,47.250000, 59.75000
356, 59.750000  47.750000,-0.35208,47.750000, 59.75000
357, 59.750000  48.250000,-0.39634,48.250000, 59.75000
358, 59.750000  48.750000,-0.053431,48.750000, 59.75000
359, 59.750000  49.250000,-0.37016,49.250000, 59.75000
360, 59.750000  49.750000,-0.51582,49.750000, 59.75000
361, 59.750000  50.250000,-0.62322,50.250000, 59.75000
362, 59.750000  50.750000,-0.43616,50.750000, 59.75000
363, 60.250000  44.250000,0.005672,44.250000, 60.25000
364, 60.250000  44.750000,-0.097388,44.750000, 60.25000
365, 60.250000  45.250000,0.074267,45.250000, 60.25000
366, 60.250000  45.750000,-0.12434,45.750000, 60.25000
367, 60.250000  46.250000,-0.28699,46.250000, 60.25000
368, 60.250000  46.750000,-0.36974,46.750000, 60.25000
369, 60.250000  47.250000,-0.51838,47.250000, 60.25000
370, 60.250000  47.750000,-0.6056,47.750000, 60.25000
371, 60.250000  48.250000,-0.30948,48.250000, 60.25000
372, 60.250000  48.750000,-0.050858,48.750000, 60.25000
373, 60.250000  49.250000,-0.35814,49.250000, 60.25000
374, 60.250000  49.750000,-0.47077,49.750000, 60.25000
375, 60.250000  50.250000,-0.37752,50.250000, 60.25000
376, 60.250000  50.750000,-0.45194,50.750000, 60.25000
377, 60.250000  51.250000,-0.33829,51.250000, 60.25000
378, 60.250000  51.750000,-0.23378,51.750000, 60.25000
379, 60.250000  52.250000,-0.56984,52.250000, 60.25000
380, 60.750000  44.250000,0.15431,44.250000, 60.75000
381, 60.750000  44.750000,-0.028866,44.750000, 60.75000
382, 60.750000  45.250000,0.14093,45.250000, 60.75000
383, 60.750000  45.750000,-0.053565,45.750000, 60.75000
384, 60.750000  46.250000,-0.11857,46.250000, 60.75000
385, 60.750000  46.750000,-0.23789,46.750000, 60.75000
386, 60.750000  47.250000,-0.42864,47.250000, 60.75000
387, 60.750000  47.750000,-0.22824,47.750000, 60.75000
388, 60.750000  48.250000,-0.24402,48.250000, 60.75000
389, 60.750000  48.750000,-0.26583,48.750000, 60.75000
390, 60.750000  49.250000,-0.32429,49.250000, 60.75000
391, 60.750000  49.750000,-0.39762,49.750000, 60.75000
392, 60.750000  50.250000,-0.17928,50.250000, 60.75000
393, 60.750000  50.750000,-0.36563,50.750000, 60.75000
394, 60.750000  51.250000,-0.28482,51.250000, 60.75000
395, 60.750000  51.750000,-0.50762,51.750000, 60.75000
396, 60.750000  52.250000,-0.55415,52.250000, 60.75000
397, 60.750000  52.750000,-0.42033,52.750000, 60.75000
398, 60.750000  53.250000,-0.53405,53.250000, 60.75000
399, 60.750000  53.750000,-0.63008,53.750000, 60.75000
400, 60.750000  54.250000,-0.62011,54.250000, 60.75000
401, 61.250000  43.250000,0.26341,43.250000, 61.25000
402, 61.250000  43.750000,0.012727,43.750000, 61.25000
403, 61.250000  44.250000,0.20875,44.250000, 61.25000
404, 61.250000  44.750000,-0.010439,44.750000, 61.25000
405, 61.250000  45.250000,0.23197,45.250000, 61.25000
406, 61.250000  45.750000,0.096365,45.750000, 61.25000
407, 61.250000  46.250000,0.028798,46.250000, 61.25000
408, 61.250000  46.750000,-0.16627,46.750000, 61.25000
409, 61.250000  47.250000,0.02416,47.250000, 61.25000
410, 61.250000  47.750000,-0.19104,47.750000, 61.25000
411, 61.250000  48.250000,-0.30496,48.250000, 61.25000
412, 61.250000  48.750000,-0.27516,48.750000, 61.25000
413, 61.250000  49.250000,0.062854,49.250000, 61.25000
414, 61.250000  49.750000,0.017111,49.750000, 61.25000
415, 61.250000  50.250000,-0.14671,50.250000, 61.25000
416, 61.250000  50.750000,-0.32104,50.750000, 61.25000
417, 61.250000  51.250000,-0.29308,51.250000, 61.25000
418, 61.250000  51.750000,-0.37734,51.750000, 61.25000
419, 61.250000  52.250000,-0.3291,52.250000, 61.25000
420, 61.250000  52.750000,-0.40178,52.750000, 61.25000
421, 61.250000  53.250000,-0.78235,53.250000, 61.25000
422, 61.250000  53.750000,-0.88113,53.750000, 61.25000
423, 61.250000  54.250000,-0.50294,54.250000, 61.25000
424, 61.750000  43.250000,0.31239,43.250000, 61.75000
425, 61.750000  43.750000,-0.0061103,43.750000, 61.75000
426, 61.750000  44.250000,0.28694,44.250000, 61.75000
427, 61.750000  44.750000,0.251,44.750000, 61.75000
428, 61.750000  45.250000,0.085485,45.250000, 61.75000
429, 61.750000  45.750000,0.18305,45.750000, 61.75000
430, 61.750000  46.250000,0.10722,46.250000, 61.75000
431, 61.750000  46.750000,-0.04461,46.750000, 61.75000
432, 61.750000  47.250000,0.14531,47.250000, 61.75000
433, 61.750000  47.750000,-0.064537,47.750000, 61.75000
434, 61.750000  48.250000,-0.042864,48.250000, 61.75000
435, 61.750000  48.750000,0.22848,48.750000, 61.75000
436, 61.750000  49.250000,0.17256,49.250000, 61.75000
437, 61.750000  49.750000,0.1435,49.750000, 61.75000
438, 61.750000  50.250000,-0.030348,50.250000, 61.75000
439, 61.750000  50.750000,-0.32326,50.750000, 61.75000
440, 61.750000  51.250000,-0.37459,51.250000, 61.75000
441, 61.750000  51.750000,-0.37542,51.750000, 61.75000
442, 61.750000  52.250000,-0.69886,52.250000, 61.75000
443, 61.750000  52.750000,-0.3842,52.750000, 61.75000
444, 61.750000  53.250000,-0.41808,53.250000, 61.75000
445, 61.750000  53.750000,-0.48476,53.750000, 61.75000
446, 61.750000  54.250000,-0.38553,54.250000, 61.75000
447, 62.250000  43.250000,0.31655,43.250000, 62.25000
448, 62.250000  43.750000,0.18704,43.750000, 62.25000
449, 62.250000  44.250000,0.36125,44.250000, 62.25000
450, 62.250000  44.750000,0.26579,44.750000, 62.25000
451, 62.250000  45.250000,0.21052,45.250000, 62.25000
452, 62.250000  45.750000,0.27937,45.750000, 62.25000
453, 62.250000  46.250000,0.035593,46.250000, 62.25000
454, 62.250000  46.750000,0.31467,46.750000, 62.25000
455, 62.250000  47.250000,0.23078,47.250000, 62.25000
456, 62.250000  47.750000,0.014292,47.750000, 62.25000
457, 62.250000  48.250000,0.27093,48.250000, 62.25000
458, 62.250000  48.750000,0.23335,48.750000, 62.25000
459, 62.250000  49.250000,0.17929,49.250000, 62.25000
460, 62.250000  49.750000,0.080239,49.750000, 62.25000
461, 62.250000  50.250000,0.0093379,50.250000, 62.25000
462, 62.250000  50.750000,-0.24831,50.750000, 62.25000
463, 62.250000  51.250000,-0.41922,51.250000, 62.25000
464, 62.250000  51.750000,-0.41153,51.750000, 62.25000
465, 62.250000  52.250000,-0.41015,52.250000, 62.25000
466, 62.250000  52.750000,-0.40831,52.750000, 62.25000
467, 62.250000  53.250000,-0.39989,53.250000, 62.25000
468, 62.250000  53.750000,-0.44388,53.750000, 62.25000
469, 62.250000  54.250000,-0.42131,54.250000, 62.25000
470, 62.750000  43.250000,0.38076,43.250000, 62.75000
471, 62.750000  43.750000,0.24519,43.750000, 62.75000
472, 62.750000  44.250000,0.12135,44.250000, 62.75000
473, 62.750000  44.750000,0.3233,44.750000, 62.75000
474, 62.750000  45.250000,0.61633,45.250000, 62.75000
