,Cell,SPEI,lat,lon
35, 49.250000  47.250000,-1.2333,47.250000, 49.25000
36, 49.250000  47.750000,-1.182,47.750000, 49.25000
37, 49.250000  48.250000,-1.1646,48.250000, 49.25000
38, 49.250000  48.750000,-1.0397,48.750000, 49.25000
39, 49.250000  49.250000,-1.0792,49.250000, 49.25000
40, 49.250000  49.750000,-1.0893,49.750000, 49.25000
41, 49.250000  50.250000,-1.1401,50.250000, 49.25000
42, 49.250000  50.750000,-1.1763,50.750000, 49.25000
43, 49.750000  46.750000,-1.2557,46.750000, 49.75000
44, 49.750000  47.250000,-1.2045,47.250000, 49.75000
45, 49.750000  47.750000,-1.116,47.750000, 49.75000
46, 49.750000  48.250000,-1.096,48.250000, 49.75000
47, 49.750000  48.750000,-1.0386,48.750000, 49.75000
48, 49.750000  49.250000,-1.0428,49.250000, 49.75000
49, 49.750000  49.750000,-1.0623,49.750000, 49.75000
50, 49.750000  50.250000,-1.058,50.250000, 49.75000
51, 49.750000  50.750000,-1.2239,50.750000, 49.75000
52, 49.750000  51.250000,-1.2297,51.250000, 49.75000
53, 50.250000  44.250000,-0.65394,44.250000, 50.25000
54, 50.250000  44.750000,-0.89985,44.750000, 50.25000
55, 50.250000  46.750000,-1.1778,46.750000, 50.25000
56, 50.250000  47.250000,-1.1515,47.250000, 50.25000
57, 50.250000  47.750000,-1.1277,47.750000, 50.25000
58, 50.250000  48.250000,-1.1478,48.250000, 50.25000
59, 50.250000  48.750000,-1.0702,48.750000, 50.25000
60, 50.250000  49.250000,-1.1192,49.250000, 50.25000
61, 50.250000  49.750000,-0.99729,49.750000, 50.25000
62, 50.250000  50.250000,-1.0395,50.250000, 50.25000
63, 50.250000  50.750000,-1.1576,50.750000, 50.25000
64, 50.250000  51.250000,-1.2785,51.250000, 50.25000
65, 50.750000  44.250000,-0.68759,44.250000, 50.75000
66, 50.750000  44.750000,-0.85715,44.750000, 50.75000
67, 50.750000  47.250000,-1.1444,47.250000, 50.75000
68, 50.750000  47.750000,-1.0388,47.750000, 50.75000
69, 50.750000  48.250000,-1.0695,48.250000, 50.75000
70, 50.750000  48.750000,-1.0809,48.750000, 50.75000
71, 50.750000  49.250000,-1.0573,49.250000, 50.75000
72, 50.750000  49.750000,-1.0434,49.750000, 50.75000
73, 50.750000  50.250000,-1.1058,50.250000, 50.75000
74, 50.750000  50.750000,-1.1135,50.750000, 50.75000
75, 50.750000  51.250000,-1.1288,51.250000, 50.75000
76, 50.750000  51.750000,-1.1432,51.750000, 50.75000
77, 51.250000  44.250000,-0.67179,44.250000, 51.25000
78, 51.250000  44.750000,-0.9392,44.750000, 51.25000
79, 51.250000  47.250000,-1.1314,47.250000, 51.25000
80, 51.250000  47.750000,-1.0682,47.750000, 51.25000
81, 51.250000  48.250000,-1.0547,48.250000, 51.25000
82, 51.250000  48.750000,-0.95903,48.750000, 51.25000
83, 51.250000  49.250000,-1.053,49.250000, 51.25000
84, 51.250000  49.750000,-0.94066,49.750000, 51.25000
85, 51.250000  50.250000,-1.0401,50.250000, 51.25000
86, 51.250000  50.750000,-1.0046,50.750000, 51.25000
87, 51.250000  51.250000,-1.1011,51.250000, 51.25000
88, 51.250000  51.750000,-1.1077,51.750000, 51.25000
89, 51.750000  42.750000,-0.46663,42.750000, 51.75000
90, 51.750000  43.250000,-0.56907,43.250000, 51.75000
91, 51.750000  43.750000,-0.65583,43.750000, 51.75000
92, 51.750000  44.250000,-0.6914,44.250000, 51.75000
93, 51.750000  44.750000,-1.0239,44.750000, 51.75000
94, 51.750000  45.250000,-1.1666,45.250000, 51.75000
95, 51.750000  47.250000,-0.89508,47.250000, 51.75000
96, 51.750000  47.750000,-0.94184,47.750000, 51.75000
97, 51.750000  48.250000,-0.97122,48.250000, 51.75000
98, 51.750000  48.750000,-0.95751,48.750000, 51.75000
99, 51.750000  49.250000,-1.0109,49.250000, 51.75000
100, 51.750000  49.750000,-0.85423,49.750000, 51.75000
101, 51.750000  50.250000,-0.8803,50.250000, 51.75000
102, 51.750000  50.750000,-1.035,50.750000, 51.75000
103, 51.750000  51.250000,-0.92059,51.250000, 51.75000
104, 51.750000  51.750000,-1.0748,51.750000, 51.75000
105, 52.250000  42.250000,-0.42396,42.250000, 52.25000
106, 52.250000  42.750000,-0.57174,42.750000, 52.25000
107, 52.250000  43.250000,-0.49517,43.250000, 52.25000
108, 52.250000  43.750000,-0.73155,43.750000, 52.25000
109, 52.250000  44.250000,-0.86396,44.250000, 52.25000
110, 52.250000  44.750000,-1.0369,44.750000, 52.25000
111, 52.250000  45.250000,-1.2454,45.250000, 52.25000
112, 52.250000  45.750000,-0.98449,45.750000, 52.25000
113, 52.250000  47.250000,-0.92894,47.250000, 52.25000
114, 52.250000  47.750000,-0.88404,47.750000, 52.25000
115, 52.250000  48.250000,-0.93482,48.250000, 52.25000
116, 52.250000  48.750000,-0.88321,48.750000, 52.25000
117, 52.250000  49.250000,-0.83404,49.250000, 52.25000
118, 52.250000  49.750000,-0.83416,49.750000, 52.25000
119, 52.250000  50.250000,-0.85343,50.250000, 52.25000
120, 52.250000  50.750000,-0.97128,50.750000, 52.25000
121, 52.250000  51.250000,-0.90614,51.250000, 52.25000
122, 52.250000  51.750000,-1.0034,51.750000, 52.25000
123, 52.750000  41.750000,-0.42312,41.750000, 52.75000
124, 52.750000  42.250000,-0.57453,42.250000, 52.75000
125, 52.750000  42.750000,-0.65978,42.750000, 52.75000
126, 52.750000  43.250000,-0.76735,43.250000, 52.75000
127, 52.750000  43.750000,-0.73564,43.750000, 52.75000
128, 52.750000  44.250000,-0.98137,44.250000, 52.75000
129, 52.750000  44.750000,-0.97873,44.750000, 52.75000
130, 52.750000  45.250000,-1.0695,45.250000, 52.75000
131, 52.750000  45.750000,-1.0375,45.750000, 52.75000
132, 52.750000  47.250000,-0.79137,47.250000, 52.75000
133, 52.750000  47.750000,-0.85075,47.750000, 52.75000
134, 52.750000  48.250000,-0.8349,48.250000, 52.75000
135, 52.750000  48.750000,-0.77419,48.750000, 52.75000
136, 52.750000  49.250000,-0.84542,49.250000, 52.75000
137, 52.750000  49.750000,-0.81369,49.750000, 52.75000
138, 52.750000  50.250000,-0.8042,50.250000, 52.75000
139, 52.750000  50.750000,-0.88653,50.750000, 52.75000
140, 52.750000  51.250000,-0.88684,51.250000, 52.75000
141, 53.250000  41.750000,-0.23885,41.750000, 53.25000
142, 53.250000  42.250000,-0.58937,42.250000, 53.25000
143, 53.250000  42.750000,-0.86808,42.750000, 53.25000
144, 53.250000  43.250000,-0.81056,43.250000, 53.25000
145, 53.250000  43.750000,-0.88807,43.750000, 53.25000
146, 53.250000  44.250000,-0.92745,44.250000, 53.25000
147, 53.250000  44.750000,-0.92294,44.750000, 53.25000
148, 53.250000  45.250000,-1.0507,45.250000, 53.25000
149, 53.250000  45.750000,-1.0161,45.750000, 53.25000
150, 53.250000  46.250000,-0.97687,46.250000, 53.25000
151, 53.250000  46.750000,-0.80465,46.750000, 53.25000
152, 53.250000  47.250000,-0.79411,47.250000, 53.25000
153, 53.250000  47.750000,-0.78261,47.750000, 53.25000
154, 53.250000  48.250000,-0.81758,48.250000, 53.25000
155, 53.250000  48.750000,-0.79014,48.750000, 53.25000
156, 53.250000  49.250000,-0.82713,49.250000, 53.25000
157, 53.250000  49.750000,-0.73333,49.750000, 53.25000
158, 53.250000  50.250000,-0.83084,50.250000, 53.25000
159, 53.250000  50.750000,-0.92143,50.750000, 53.25000
160, 53.250000  51.250000,-0.92145,51.250000, 53.25000
161, 53.750000  42.250000,-0.59579,42.250000, 53.75000
162, 53.750000  42.750000,-0.80712,42.750000, 53.75000
163, 53.750000  43.250000,-0.978,43.250000, 53.75000
164, 53.750000  43.750000,-0.61183,43.750000, 53.75000
165, 53.750000  44.250000,-0.99179,44.250000, 53.75000
166, 53.750000  44.750000,-0.87701,44.750000, 53.75000
167, 53.750000  45.250000,-1.0053,45.250000, 53.75000
168, 53.750000  45.750000,-0.90638,45.750000, 53.75000
169, 53.750000  46.250000,-0.83855,46.250000, 53.75000
170, 53.750000  46.750000,-0.83462,46.750000, 53.75000
171, 53.750000  47.250000,-0.8435,47.250000, 53.75000
172, 53.750000  47.750000,-0.77463,47.750000, 53.75000
173, 53.750000  48.250000,-0.70591,48.250000, 53.75000
174, 53.750000  48.750000,-0.81645,48.750000, 53.75000
175, 53.750000  49.250000,-0.71781,49.250000, 53.75000
176, 53.750000  49.750000,-0.75806,49.750000, 53.75000
177, 53.750000  50.250000,-0.7651,50.250000, 53.75000
178, 53.750000  50.750000,-0.80495,50.750000, 53.75000
179, 53.750000  51.250000,-0.82226,51.250000, 53.75000
180, 54.250000  42.250000,-0.70512,42.250000, 54.25000
181, 54.250000  42.750000,-0.82549,42.750000, 54.25000
182, 54.250000  43.250000,-0.94648,43.250000, 54.25000
183, 54.250000  43.750000,-0.81645,43.750000, 54.25000
184, 54.250000  44.250000,-0.81453,44.250000, 54.25000
185, 54.250000  44.750000,-0.90639,44.750000, 54.25000
186, 54.250000  45.250000,-0.91679,45.250000, 54.25000
187, 54.250000  45.750000,-0.88162,45.750000, 54.25000
188, 54.250000  46.250000,-0.77436,46.250000, 54.25000
189, 54.250000  46.750000,-0.75145,46.750000, 54.25000
190, 54.250000  47.250000,-0.62699,47.250000, 54.25000
191, 54.250000  47.750000,-0.63115,47.750000, 54.25000
192, 54.250000  48.250000,-0.63586,48.250000, 54.25000
193, 54.250000  48.750000,-0.74781,48.750000, 54.25000
194, 54.250000  49.250000,-0.76628,49.250000, 54.25000
195, 54.250000  49.750000,-0.77491,49.750000, 54.25000
196, 54.250000  50.250000,-0.7356,50.250000, 54.25000
197, 54.250000  50.750000,-0.70057,50.750000, 54.25000
198, 54.750000  41.750000,-0.75424,41.750000, 54.75000
199, 54.750000  42.250000,-0.84506,42.250000, 54.75000
200, 54.750000  42.750000,-0.35077,42.750000, 54.75000
201, 54.750000  43.250000,-0.52283,43.250000, 54.75000
202, 54.750000  43.750000,-0.87814,43.750000, 54.75000
203, 54.750000  44.250000,-0.90465,44.250000, 54.75000
204, 54.750000  44.750000,-0.59502,44.750000, 54.75000
205, 54.750000  45.250000,-0.73179,45.250000, 54.75000
206, 54.750000  45.750000,-1.0667,45.750000, 54.75000
207, 54.750000  46.250000,-0.92542,46.250000, 54.75000
208, 54.750000  46.750000,-0.46315,46.750000, 54.75000
209, 54.750000  47.250000,-0.52581,47.250000, 54.75000
210, 54.750000  47.750000,-0.79739,47.750000, 54.75000
211, 54.750000  48.250000,-0.46739,48.250000, 54.75000
212, 54.750000  48.750000,-0.45839,48.750000, 54.75000
213, 54.750000  49.250000,-0.83046,49.250000, 54.75000
214, 54.750000  49.750000,-0.76314,49.750000, 54.75000
215, 54.750000  50.250000,-0.59216,50.250000, 54.75000
216, 54.750000  50.750000,-0.60077,50.750000, 54.75000
217, 55.250000  41.250000,-0.41704,41.250000, 55.25000
218, 55.250000  41.750000,-0.33463,41.750000, 55.25000
219, 55.250000  42.250000,-0.648,42.250000, 55.25000
220, 55.250000  42.750000,-0.60678,42.750000, 55.25000
221, 55.250000  43.250000,-0.50655,43.250000, 55.25000
222, 55.250000  43.750000,-0.52575,43.750000, 55.25000
223, 55.250000  44.250000,-0.64362,44.250000, 55.25000
224, 55.250000  44.750000,-0.61828,44.750000, 55.25000
225, 55.250000  45.250000,-0.65453,45.250000, 55.25000
226, 55.250000  45.750000,-0.72201,45.750000, 55.25000
227, 55.250000  46.250000,-0.65178,46.250000, 55.25000
228, 55.250000  46.750000,-0.67175,46.750000, 55.25000
229, 55.250000  47.250000,-0.63511,47.250000, 55.25000
230, 55.250000  47.750000,-0.72003,47.750000, 55.25000
231, 55.250000  48.250000,-0.69154,48.250000, 55.25000
232, 55.250000  48.750000,-0.62166,48.750000, 55.25000
233, 55.250000  49.250000,-0.69003,49.250000, 55.25000
234, 55.250000  49.750000,-0.69059,49.750000, 55.25000
235, 55.250000  50.250000,-0.61891,50.250000, 55.25000
236, 55.250000  50.750000,-0.64069,50.750000, 55.25000
237, 55.750000  41.250000,-0.5121,41.250000, 55.75000
238, 55.750000  41.750000,-0.39005,41.750000, 55.75000
239, 55.750000  42.250000,-0.62684,42.250000, 55.75000
240, 55.750000  42.750000,-0.65221,42.750000, 55.75000
241, 55.750000  43.250000,-0.37438,43.250000, 55.75000
242, 55.750000  43.750000,-0.5431,43.750000, 55.75000
243, 55.750000  44.250000,-0.59227,44.250000, 55.75000
244, 55.750000  44.750000,-0.62252,44.750000, 55.75000
245, 55.750000  45.250000,-0.53994,45.250000, 55.75000
246, 55.750000  45.750000,-0.66139,45.750000, 55.75000
247, 55.750000  46.250000,-0.59122,46.250000, 55.75000
248, 55.750000  46.750000,-0.63102,46.750000, 55.75000
249, 55.750000  47.250000,-0.53945,47.250000, 55.75000
250, 55.750000  47.750000,-0.64744,47.750000, 55.75000
251, 55.750000  48.250000,-0.6474,48.250000, 55.75000
252, 55.750000  48.750000,-0.58922,48.750000, 55.75000
253, 55.750000  49.250000,-0.55701,49.250000, 55.75000
254, 55.750000  49.750000,-0.6073,49.750000, 55.75000
255, 55.750000  50.250000,-0.6366,50.250000, 55.75000
256, 55.750000  50.750000,-0.52194,50.750000, 55.75000
257, 56.250000  41.250000,-1.0117,41.250000, 56.25000
258, 56.250000  41.750000,-0.51592,41.750000, 56.25000
259, 56.250000  42.250000,-0.34125,42.250000, 56.25000
260, 56.250000  42.750000,-0.38446,42.750000, 56.25000
261, 56.250000  43.250000,-0.35231,43.250000, 56.25000
262, 56.250000  43.750000,-0.36372,43.750000, 56.25000
263, 56.250000  44.250000,-0.51468,44.250000, 56.25000
264, 56.250000  44.750000,-0.62728,44.750000, 56.25000
265, 56.250000  45.250000,-0.54423,45.250000, 56.25000
266, 56.250000  45.750000,-0.58764,45.750000, 56.25000
267, 56.250000  46.250000,-0.42158,46.250000, 56.25000
268, 56.250000  46.750000,-0.59438,46.750000, 56.25000
269, 56.250000  47.250000,-0.66782,47.250000, 56.25000
270, 56.250000  47.750000,-0.64854,47.750000, 56.25000
271, 56.250000  48.250000,-0.55725,48.250000, 56.25000
272, 56.250000  48.750000,-0.55707,48.750000, 56.25000
273, 56.250000  49.250000,-0.51119,49.250000, 56.25000
274, 56.250000  49.750000,-0.50223,49.750000, 56.25000
275, 56.250000  50.250000,-0.52018,50.250000, 56.25000
276, 56.250000  50.750000,-0.52235,50.750000, 56.25000
277, 56.750000  44.750000,-0.55678,44.750000, 56.75000
278, 56.750000  45.250000,-0.55825,45.250000, 56.75000
279, 56.750000  45.750000,-0.53468,45.750000, 56.75000
280, 56.750000  46.250000,-0.54039,46.250000, 56.75000
281, 56.750000  46.750000,-0.52136,46.750000, 56.75000
282, 56.750000  47.250000,-0.49952,47.250000, 56.75000
283, 56.750000  47.750000,-0.65335,47.750000, 56.75000
284, 56.750000  48.250000,-0.54691,48.250000, 56.75000
285, 56.750000  48.750000,-0.59218,48.750000, 56.75000
286, 56.750000  49.250000,-0.45188,49.250000, 56.75000
287, 56.750000  49.750000,-0.56164,49.750000, 56.75000
288, 56.750000  50.250000,-0.56739,50.250000, 56.75000
289, 56.750000  50.750000,-0.56199,50.750000, 56.75000
290, 57.250000  45.250000,-0.47725,45.250000, 57.25000
291, 57.250000  45.750000,-0.49882,45.750000, 57.25000
292, 57.250000  46.250000,-0.5499,46.250000, 57.25000
293, 57.250000  46.750000,-0.48435,46.750000, 57.25000
294, 57.250000  47.250000,-0.46613,47.250000, 57.25000
295, 57.250000  47.750000,-0.58571,47.750000, 57.25000
296, 57.250000  48.250000,-0.57824,48.250000, 57.25000
297, 57.250000  48.750000,-0.55489,48.750000, 57.25000
298, 57.250000  49.250000,-0.51443,49.250000, 57.25000
299, 57.250000  49.750000,-0.39939,49.750000, 57.25000
300, 57.250000  50.250000,-0.54127,50.250000, 57.25000
301, 57.250000  50.750000,-0.55355,50.750000, 57.25000
302, 57.750000  45.250000,-0.42668,45.250000, 57.75000
303, 57.750000  45.750000,-0.46909,45.750000, 57.75000
304, 57.750000  46.250000,-0.38045,46.250000, 57.75000
305, 57.750000  46.750000,-0.39222,46.750000, 57.75000
306, 57.750000  47.250000,-0.44309,47.250000, 57.75000
307, 57.750000  47.750000,-0.4472,47.750000, 57.75000
308, 57.750000  48.250000,-0.41328,48.250000, 57.75000
309, 57.750000  48.750000,-0.43131,48.750000, 57.75000
310, 57.750000  49.250000,-0.55057,49.250000, 57.75000
311, 57.750000  49.750000,-0.42546,49.750000, 57.75000
312, 57.750000  50.250000,-0.43633,50.250000, 57.75000
313, 57.750000  50.750000,-0.41691,50.750000, 57.75000
314, 58.250000  45.250000,-0.43407,45.250000, 58.25000
315, 58.250000  45.750000,-0.2513,45.750000, 58.25000
316, 58.250000  46.250000,-0.28455,46.250000, 58.25000
317, 58.250000  46.750000,-0.20178,46.750000, 58.25000
318, 58.250000  47.250000,-0.26127,47.250000, 58.25000
319, 58.250000  47.750000,-0.42848,47.750000, 58.25000
320, 58.250000  48.250000,-0.30899,48.250000, 58.25000
321, 58.250000  48.750000,-0.34683,48.750000, 58.25000
322, 58.250000  49.250000,-0.43947,49.250000, 58.25000
323, 58.250000  49.750000,-0.47285,49.750000, 58.25000
324, 58.250000  50.250000,-0.34062,50.250000, 58.25000
325, 58.250000  50.750000,-0.42604,50.750000, 58.25000
326, 58.750000  45.250000,-0.48282,45.250000, 58.75000
327, 58.750000  45.750000,-0.33924,45.750000, 58.75000
328, 58.750000  46.250000,-0.28011,46.250000, 58.75000
329, 58.750000  46.750000,-0.072139,46.750000, 58.75000
330, 58.750000  47.250000,-0.21249,47.250000, 58.75000
331, 58.750000  47.750000,-0.33402,47.750000, 58.75000
332, 58.750000  48.250000,-0.28092,48.250000, 58.75000
333, 58.750000  48.750000,-0.3576,48.750000, 58.75000
334, 58.750000  49.250000,-0.38721,49.250000, 58.75000
335, 58.750000  49.750000,-0.36765,49.750000, 58.75000
336, 58.750000  50.250000,-0.31885,50.250000, 58.75000
337, 58.750000  50.750000,-0.32521,50.750000, 58.75000
338, 59.250000  44.750000,-0.3816,44.750000, 59.25000
339, 59.250000  45.250000,-0.39725,45.250000, 59.25000
340, 59.250000  45.750000,-0.22278,45.750000, 59.25000
341, 59.250000  46.250000,-0.1726,46.250000, 59.25000
342, 59.250000  46.750000,-0.058638,46.750000, 59.25000
343, 59.250000  47.250000,-0.12109,47.250000, 59.25000
344, 59.250000  47.750000,-0.13578,47.750000, 59.25000
345, 59.250000  48.250000,-0.17001,48.250000, 59.25000
346, 59.250000  48.750000,-0.34542,48.750000, 59.25000
347, 59.250000  49.250000,-0.3368,49.250000, 59.25000
348, 59.250000  49.750000,-0.33882,49.750000, 59.25000
349, 59.250000  50.250000,-0.29717,50.250000, 59.25000
350, 59.750000  44.750000,-0.36143,44.750000, 59.75000
351, 59.750000  45.250000,-0.18974,45.250000, 59.75000
352, 59.750000  45.750000,-0.15574,45.750000, 59.75000
353, 59.750000  46.250000,-0.1272,46.250000, 59.75000
354, 59.750000  46.750000,-0.0062171,46.750000, 59.75000
355, 59.750000  47.250000,-0.0881,47.250000, 59.75000
356, 59.750000  47.750000,-0.12604,47.750000, 59.75000
357, 59.750000  48.250000,-0.15687,48.250000, 59.75000
358, 59.750000  48.750000,-0.21776,48.750000, 59.75000
359, 59.750000  49.250000,-0.21055,49.250000, 59.75000
360, 59.750000  49.750000,-0.27274,49.750000, 59.75000
361, 59.750000  50.250000,-0.16614,50.250000, 59.75000
362, 59.750000  50.750000,0.036693,50.750000, 59.75000
363, 60.250000  44.250000,-0.48588,44.250000, 60.25000
364, 60.250000  44.750000,-0.26981,44.750000, 60.25000
365, 60.250000  45.250000,-0.11085,45.250000, 60.25000
366, 60.250000  45.750000,0.045566,45.750000, 60.25000
367, 60.250000  46.250000,-0.045048,46.250000, 60.25000
368, 60.250000  46.750000,0.078114,46.750000, 60.25000
369, 60.250000  47.250000,-0.0045002,47.250000, 60.25000
370, 60.250000  47.750000,-9.76E-05,47.750000, 60.25000
371, 60.250000  48.250000,-0.045279,48.250000, 60.25000
372, 60.250000  48.750000,-0.054264,48.750000, 60.25000
373, 60.250000  49.250000,-0.14685,49.250000, 60.25000
374, 60.250000  49.750000,-0.059684,49.750000, 60.25000
375, 60.250000  50.250000,-0.0099786,50.250000, 60.25000
376, 60.250000  50.750000,0.083217,50.750000, 60.25000
377, 60.250000  51.250000,0.32249,51.250000, 60.25000
378, 60.250000  51.750000,0.37875,51.750000, 60.25000
379, 60.250000  52.250000,0.45158,52.250000, 60.25000
380, 60.750000  44.250000,-0.49421,44.250000, 60.75000
381, 60.750000  44.750000,-0.18653,44.750000, 60.75000
382, 60.750000  45.250000,-0.028976,45.250000, 60.75000
383, 60.750000  45.750000,-0.037925,45.750000, 60.75000
384, 60.750000  46.250000,-0.081592,46.250000, 60.75000
385, 60.750000  46.750000,0.24483,46.750000, 60.75000
386, 60.750000  47.250000,0.10023,47.250000, 60.75000
387, 60.750000  47.750000,0.14231,47.750000, 60.75000
388, 60.750000  48.250000,0.05309,48.250000, 60.75000
389, 60.750000  48.750000,-0.11374,48.750000, 60.75000
390, 60.750000  49.250000,-0.13595,49.250000, 60.75000
391, 60.750000  49.750000,0.0036708,49.750000, 60.75000
392, 60.750000  50.250000,0.093767,50.250000, 60.75000
393, 60.750000  50.750000,0.3313,50.750000, 60.75000
394, 60.750000  51.250000,0.43616,51.250000, 60.75000
395, 60.750000  51.750000,0.51167,51.750000, 60.75000
396, 60.750000  52.250000,0.60426,52.250000, 60.75000
397, 60.750000  52.750000,0.9243,52.750000, 60.75000
398, 60.750000  53.250000,0.99283,53.250000, 60.75000
399, 60.750000  53.750000,0.94646,53.750000, 60.75000
400, 60.750000  54.250000,0.82952,54.250000, 60.75000
401, 61.250000  43.250000,-0.66382,43.250000, 61.25000
402, 61.250000  43.750000,-0.71739,43.750000, 61.25000
403, 61.250000  44.250000,-0.44218,44.250000, 61.25000
404, 61.250000  44.750000,-0.34653,44.750000, 61.25000
405, 61.250000  45.250000,-0.12055,45.250000, 61.25000
406, 61.250000  45.750000,-0.088427,45.750000, 61.25000
407, 61.250000  46.250000,-0.040904,46.250000, 61.25000
408, 61.250000  46.750000,0.11987,46.750000, 61.25000
409, 61.250000  47.250000,0.33808,47.250000, 61.25000
410, 61.250000  47.750000,0.16818,47.750000, 61.25000
411, 61.250000  48.250000,0.10173,48.250000, 61.25000
412, 61.250000  48.750000,-0.042092,48.750000, 61.25000
413, 61.250000  49.250000,0.012286,49.250000, 61.25000
414, 61.250000  49.750000,0.089286,49.750000, 61.25000
415, 61.250000  50.250000,0.16687,50.250000, 61.25000
416, 61.250000  50.750000,0.293,50.750000, 61.25000
417, 61.250000  51.250000,0.49549,51.250000, 61.25000
418, 61.250000  51.750000,0.711,51.750000, 61.25000
419, 61.250000  52.250000,0.79848,52.250000, 61.25000
420, 61.250000  52.750000,0.97691,52.750000, 61.25000
421, 61.250000  53.250000,1.1147,53.250000, 61.25000
422, 61.250000  53.750000,1.1204,53.750000, 61.25000
423, 61.250000  54.250000,0.83371,54.250000, 61.25000
424, 61.750000  43.250000,-0.56893,43.250000, 61.75000
425, 61.750000  43.750000,-0.69326,43.750000, 61.75000
426, 61.750000  44.250000,-0.60734,44.250000, 61.75000
427, 61.750000  44.750000,-0.34024,44.750000, 61.75000
428, 61.750000  45.250000,-0.34142,45.250000, 61.75000
429, 61.750000  45.750000,-0.15913,45.750000, 61.75000
430, 61.750000  46.250000,0.032873,46.250000, 61.75000
431, 61.750000  46.750000,0.1855,46.750000, 61.75000
432, 61.750000  47.250000,0.37306,47.250000, 61.75000
433, 61.750000  47.750000,0.39977,47.750000, 61.75000
434, 61.750000  48.250000,0.22554,48.250000, 61.75000
435, 61.750000  48.750000,0.18467,48.750000, 61.75000
436, 61.750000  49.250000,0.18033,49.250000, 61.75000
437, 61.750000  49.750000,0.14624,49.750000, 61.75000
438, 61.750000  50.250000,0.25977,50.250000, 61.75000
439, 61.750000  50.750000,0.44054,50.750000, 61.75000
440, 61.750000  51.250000,0.75441,51.250000, 61.75000
441, 61.750000  51.750000,0.90954,51.750000, 61.75000
442, 61.750000  52.250000,1.0512,52.250000, 61.75000
443, 61.750000  52.750000,1.1436,52.750000, 61.75000
444, 61.750000  53.250000,1.2203,53.250000, 61.75000
445, 61.750000  53.750000,1.1222,53.750000, 61.75000
446, 61.750000  54.250000,0.91576,54.250000, 61.75000
447, 62.250000  43.250000,-0.64099,43.250000, 62.25000
448, 62.250000  43.750000,-0.58836,43.750000, 62.25000
449, 62.250000  44.250000,-0.57958,44.250000, 62.25000
450, 62.250000  44.750000,-0.32356,44.750000, 62.25000
451, 62.250000  45.250000,-0.18275,45.250000, 62.25000
452, 62.250000  45.750000,-0.11694,45.750000, 62.25000
453, 62.250000  46.250000,0.099527,46.250000, 62.25000
454, 62.250000  46.750000,0.26739,46.750000, 62.25000
455, 62.250000  47.250000,0.35309,47.250000, 62.25000
456, 62.250000  47.750000,0.44271,47.750000, 62.25000
457, 62.250000  48.250000,0.33062,48.250000, 62.25000
458, 62.250000  48.750000,0.17841,48.750000, 62.25000
459, 62.250000  49.250000,0.17722,49.250000, 62.25000
460, 62.250000  49.750000,0.30165,49.750000, 62.25000
461, 62.250000  50.250000,0.41146,50.250000, 62.25000
462, 62.250000  50.750000,0.70153,50.750000, 62.25000
463, 62.250000  51.250000,0.83367,51.250000, 62.25000
464, 62.250000  51.750000,1.0356,51.750000, 62.25000
465, 62.250000  52.250000,1.1943,52.250000, 62.25000
466, 62.250000  52.750000,1.1292,52.750000, 62.25000
467, 62.250000  53.250000,1.1724,53.250000, 62.25000
468, 62.250000  53.750000,1.1354,53.750000, 62.25000
