,Cell,SPEI,lat,lon
120, 52.250000  50.750000,-0.46538,50.750000, 52.25000
121, 52.250000  51.250000,-0.36359,51.250000, 52.25000
122, 52.250000  51.750000,-0.23635,51.750000, 52.25000
123, 52.750000  41.750000,-2.1133,41.750000, 52.75000
124, 52.750000  42.250000,-2.0897,42.250000, 52.75000
125, 52.750000  42.750000,-2.1152,42.750000, 52.75000
126, 52.750000  43.250000,-2.0112,43.250000, 52.75000
127, 52.750000  43.750000,-2.1704,43.750000, 52.75000
128, 52.750000  44.250000,-2.0377,44.250000, 52.75000
129, 52.750000  44.750000,-1.9594,44.750000, 52.75000
130, 52.750000  45.250000,-1.9022,45.250000, 52.75000
131, 52.750000  45.750000,-1.9703,45.750000, 52.75000
132, 52.750000  47.250000,-1.6586,47.250000, 52.75000
133, 52.750000  47.750000,-1.5136,47.750000, 52.75000
134, 52.750000  48.250000,-1.4581,48.250000, 52.75000
135, 52.750000  48.750000,-1.3518,48.750000, 52.75000
136, 52.750000  49.250000,-1.25,49.250000, 52.75000
137, 52.750000  49.750000,-1.0006,49.750000, 52.75000
138, 52.750000  50.250000,-0.72077,50.250000, 52.75000
139, 52.750000  50.750000,-0.54668,50.750000, 52.75000
140, 52.750000  51.250000,-0.45659,51.250000, 52.75000
141, 53.250000  41.750000,-2.1188,41.750000, 53.25000
142, 53.250000  42.250000,-2.2945,42.250000, 53.25000
143, 53.250000  42.750000,-2.2307,42.750000, 53.25000
144, 53.250000  43.250000,-2.2032,43.250000, 53.25000
145, 53.250000  43.750000,-2.1269,43.750000, 53.25000
146, 53.250000  44.250000,-2.0447,44.250000, 53.25000
147, 53.250000  44.750000,-1.9712,44.750000, 53.25000
148, 53.250000  45.250000,-1.9385,45.250000, 53.25000
149, 53.250000  45.750000,-1.9938,45.750000, 53.25000
150, 53.250000  46.250000,-1.9235,46.250000, 53.25000
151, 53.250000  46.750000,-1.7848,46.750000, 53.25000
152, 53.250000  47.250000,-1.7378,47.250000, 53.25000
153, 53.250000  47.750000,-1.5206,47.750000, 53.25000
154, 53.250000  48.250000,-1.5059,48.250000, 53.25000
155, 53.250000  48.750000,-1.3557,48.750000, 53.25000
156, 53.250000  49.250000,-1.1696,49.250000, 53.25000
157, 53.250000  49.750000,-1.0163,49.750000, 53.25000
158, 53.250000  50.250000,-0.89207,50.250000, 53.25000
159, 53.250000  50.750000,-0.67395,50.750000, 53.25000
160, 53.250000  51.250000,-0.51236,51.250000, 53.25000
161, 53.750000  42.250000,-2.2533,42.250000, 53.75000
162, 53.750000  42.750000,-2.273,42.750000, 53.75000
163, 53.750000  43.250000,-2.1642,43.250000, 53.75000
164, 53.750000  43.750000,-2.1844,43.750000, 53.75000
165, 53.750000  44.250000,-1.9934,44.250000, 53.75000
166, 53.750000  44.750000,-2.0349,44.750000, 53.75000
167, 53.750000  45.250000,-2.1099,45.250000, 53.75000
168, 53.750000  45.750000,-2.001,45.750000, 53.75000
169, 53.750000  46.250000,-2.0018,46.250000, 53.75000
170, 53.750000  46.750000,-1.8442,46.750000, 53.75000
171, 53.750000  47.250000,-1.8387,47.250000, 53.75000
172, 53.750000  47.750000,-1.7948,47.750000, 53.75000
173, 53.750000  48.250000,-1.4797,48.250000, 53.75000
174, 53.750000  48.750000,-1.3646,48.750000, 53.75000
175, 53.750000  49.250000,-1.3143,49.250000, 53.75000
176, 53.750000  49.750000,-1.1881,49.750000, 53.75000
177, 53.750000  50.250000,-0.94228,50.250000, 53.75000
178, 53.750000  50.750000,-0.77604,50.750000, 53.75000
179, 53.750000  51.250000,-0.65861,51.250000, 53.75000
180, 54.250000  42.250000,-2.294,42.250000, 54.25000
181, 54.250000  42.750000,-2.287,42.750000, 54.25000
182, 54.250000  43.250000,-2.1506,43.250000, 54.25000
183, 54.250000  43.750000,-2.1492,43.750000, 54.25000
184, 54.250000  44.250000,-2.0525,44.250000, 54.25000
185, 54.250000  44.750000,-2.0101,44.750000, 54.25000
186, 54.250000  45.250000,-2.0434,45.250000, 54.25000
187, 54.250000  45.750000,-2.0856,45.750000, 54.25000
188, 54.250000  46.250000,-2.0731,46.250000, 54.25000
189, 54.250000  46.750000,-1.9669,46.750000, 54.25000
190, 54.250000  47.250000,-1.7144,47.250000, 54.25000
191, 54.250000  47.750000,-1.6776,47.750000, 54.25000
192, 54.250000  48.250000,-1.577,48.250000, 54.25000
193, 54.250000  48.750000,-1.5065,48.750000, 54.25000
194, 54.250000  49.250000,-1.3507,49.250000, 54.25000
195, 54.250000  49.750000,-1.1849,49.750000, 54.25000
196, 54.250000  50.250000,-0.96195,50.250000, 54.25000
197, 54.250000  50.750000,-0.9148,50.750000, 54.25000
198, 54.750000  41.750000,-2.4503,41.750000, 54.75000
199, 54.750000  42.250000,-2.4099,42.250000, 54.75000
200, 54.750000  42.750000,-2.1038,42.750000, 54.75000
201, 54.750000  43.250000,-2.0881,43.250000, 54.75000
202, 54.750000  43.750000,-2.1821,43.750000, 54.75000
203, 54.750000  44.250000,-2.2125,44.250000, 54.75000
204, 54.750000  44.750000,-1.8732,44.750000, 54.75000
205, 54.750000  45.250000,-1.9093,45.250000, 54.75000
206, 54.750000  45.750000,-2.2562,45.750000, 54.75000
207, 54.750000  46.250000,-2.021,46.250000, 54.75000
208, 54.750000  46.750000,-1.5535,46.750000, 54.75000
209, 54.750000  47.250000,-1.5588,47.250000, 54.75000
210, 54.750000  47.750000,-1.8244,47.750000, 54.75000
211, 54.750000  48.250000,-1.7264,48.250000, 54.75000
212, 54.750000  48.750000,-1.3273,48.750000, 54.75000
213, 54.750000  49.250000,-1.2824,49.250000, 54.75000
214, 54.750000  49.750000,-1.4147,49.750000, 54.75000
215, 54.750000  50.250000,-1.2768,50.250000, 54.75000
216, 54.750000  50.750000,-0.86963,50.750000, 54.75000
217, 55.250000  41.250000,-2.4009,41.250000, 55.25000
218, 55.250000  41.750000,-2.3158,41.750000, 55.25000
219, 55.250000  42.250000,-2.3419,42.250000, 55.25000
220, 55.250000  42.750000,-2.3314,42.750000, 55.25000
221, 55.250000  43.250000,-2.138,43.250000, 55.25000
222, 55.250000  43.750000,-2.2435,43.750000, 55.25000
223, 55.250000  44.250000,-2.1746,44.250000, 55.25000
224, 55.250000  44.750000,-2.138,44.750000, 55.25000
225, 55.250000  45.250000,-2.1097,45.250000, 55.25000
226, 55.250000  45.750000,-2.1257,45.750000, 55.25000
227, 55.250000  46.250000,-2.0158,46.250000, 55.25000
228, 55.250000  46.750000,-1.9781,46.750000, 55.25000
229, 55.250000  47.250000,-1.7511,47.250000, 55.25000
230, 55.250000  47.750000,-1.647,47.750000, 55.25000
231, 55.250000  48.250000,-1.5945,48.250000, 55.25000
232, 55.250000  48.750000,-1.6715,48.750000, 55.25000
233, 55.250000  49.250000,-1.5072,49.250000, 55.25000
234, 55.250000  49.750000,-1.3949,49.750000, 55.25000
235, 55.250000  50.250000,-1.2864,50.250000, 55.25000
236, 55.250000  50.750000,-1.0172,50.750000, 55.25000
237, 55.750000  41.250000,-2.2436,41.250000, 55.75000
238, 55.750000  41.750000,-2.3073,41.750000, 55.75000
239, 55.750000  42.250000,-2.2641,42.250000, 55.75000
240, 55.750000  42.750000,-2.3524,42.750000, 55.75000
241, 55.750000  43.250000,-2.3851,43.250000, 55.75000
242, 55.750000  43.750000,-2.2783,43.750000, 55.75000
243, 55.750000  44.250000,-2.3027,44.250000, 55.75000
244, 55.750000  44.750000,-2.2613,44.750000, 55.75000
245, 55.750000  45.250000,-2.0932,45.250000, 55.75000
246, 55.750000  45.750000,-2.0175,45.750000, 55.75000
247, 55.750000  46.250000,-2.0663,46.250000, 55.75000
248, 55.750000  46.750000,-1.986,46.750000, 55.75000
249, 55.750000  47.250000,-1.782,47.250000, 55.75000
250, 55.750000  47.750000,-1.6715,47.750000, 55.75000
251, 55.750000  48.250000,-1.626,48.250000, 55.75000
252, 55.750000  48.750000,-1.6596,48.750000, 55.75000
253, 55.750000  49.250000,-1.4547,49.250000, 55.75000
254, 55.750000  49.750000,-1.4081,49.750000, 55.75000
255, 55.750000  50.250000,-1.3825,50.250000, 55.75000
256, 55.750000  50.750000,-1.1701,50.750000, 55.75000
257, 56.250000  41.250000,-2.2359,41.250000, 56.25000
258, 56.250000  41.750000,-2.3288,41.750000, 56.25000
259, 56.250000  42.250000,-2.3376,42.250000, 56.25000
260, 56.250000  42.750000,-2.2687,42.750000, 56.25000
261, 56.250000  43.250000,-2.4118,43.250000, 56.25000
262, 56.250000  43.750000,-2.3391,43.750000, 56.25000
263, 56.250000  44.250000,-2.3965,44.250000, 56.25000
264, 56.250000  44.750000,-2.2739,44.750000, 56.25000
265, 56.250000  45.250000,-2.165,45.250000, 56.25000
266, 56.250000  45.750000,-2.1273,45.750000, 56.25000
267, 56.250000  46.250000,-1.9895,46.250000, 56.25000
268, 56.250000  46.750000,-2.0193,46.750000, 56.25000
269, 56.250000  47.250000,-1.9513,47.250000, 56.25000
270, 56.250000  47.750000,-1.83,47.750000, 56.25000
271, 56.250000  48.250000,-1.604,48.250000, 56.25000
272, 56.250000  48.750000,-1.6563,48.750000, 56.25000
273, 56.250000  49.250000,-1.6132,49.250000, 56.25000
274, 56.250000  49.750000,-1.5417,49.750000, 56.25000
275, 56.250000  50.250000,-1.4428,50.250000, 56.25000
276, 56.250000  50.750000,-1.2165,50.750000, 56.25000
277, 56.750000  44.750000,-2.3341,44.750000, 56.75000
278, 56.750000  45.250000,-2.2398,45.250000, 56.75000
279, 56.750000  45.750000,-2.1861,45.750000, 56.75000
280, 56.750000  46.250000,-2.0734,46.250000, 56.75000
281, 56.750000  46.750000,-2.0401,46.750000, 56.75000
282, 56.750000  47.250000,-1.9992,47.250000, 56.75000
283, 56.750000  47.750000,-1.8479,47.750000, 56.75000
284, 56.750000  48.250000,-1.7196,48.250000, 56.75000
285, 56.750000  48.750000,-1.6427,48.750000, 56.75000
286, 56.750000  49.250000,-1.7477,49.250000, 56.75000
287, 56.750000  49.750000,-1.6094,49.750000, 56.75000
288, 56.750000  50.250000,-1.5279,50.250000, 56.75000
289, 56.750000  50.750000,-1.276,50.750000, 56.75000
290, 57.250000  45.250000,-2.2768,45.250000, 57.25000
291, 57.250000  45.750000,-2.2612,45.750000, 57.25000
292, 57.250000  46.250000,-2.2619,46.250000, 57.25000
293, 57.250000  46.750000,-2.1802,46.750000, 57.25000
294, 57.250000  47.250000,-2.0961,47.250000, 57.25000
295, 57.250000  47.750000,-1.9734,47.750000, 57.25000
296, 57.250000  48.250000,-1.8869,48.250000, 57.25000
297, 57.250000  48.750000,-1.7451,48.750000, 57.25000
298, 57.250000  49.250000,-1.8559,49.250000, 57.25000
299, 57.250000  49.750000,-1.6638,49.750000, 57.25000
300, 57.250000  50.250000,-1.608,50.250000, 57.25000
301, 57.250000  50.750000,-1.3573,50.750000, 57.25000
302, 57.750000  45.250000,-2.3999,45.250000, 57.75000
303, 57.750000  45.750000,-2.3972,45.750000, 57.75000
304, 57.750000  46.250000,-2.2945,46.250000, 57.75000
305, 57.750000  46.750000,-2.2978,46.750000, 57.75000
306, 57.750000  47.250000,-2.1364,47.250000, 57.75000
307, 57.750000  47.750000,-1.8999,47.750000, 57.75000
308, 57.750000  48.250000,-1.943,48.250000, 57.75000
309, 57.750000  48.750000,-1.8584,48.750000, 57.75000
310, 57.750000  49.250000,-1.7845,49.250000, 57.75000
311, 57.750000  49.750000,-1.7214,49.750000, 57.75000
312, 57.750000  50.250000,-1.5936,50.250000, 57.75000
313, 57.750000  50.750000,-1.5221,50.750000, 57.75000
314, 58.250000  45.250000,-2.4097,45.250000, 58.25000
315, 58.250000  45.750000,-2.4079,45.750000, 58.25000
316, 58.250000  46.250000,-2.3741,46.250000, 58.25000
317, 58.250000  46.750000,-2.3718,46.750000, 58.25000
318, 58.250000  47.250000,-2.253,47.250000, 58.25000
319, 58.250000  47.750000,-2.1037,47.750000, 58.25000
320, 58.250000  48.250000,-1.9095,48.250000, 58.25000
321, 58.250000  48.750000,-1.9352,48.750000, 58.25000
322, 58.250000  49.250000,-1.8892,49.250000, 58.25000
323, 58.250000  49.750000,-1.7773,49.750000, 58.25000
324, 58.250000  50.250000,-1.7297,50.250000, 58.25000
325, 58.250000  50.750000,-1.5261,50.750000, 58.25000
326, 58.750000  45.250000,-2.5235,45.250000, 58.75000
327, 58.750000  45.750000,-2.4388,45.750000, 58.75000
328, 58.750000  46.250000,-2.4166,46.250000, 58.75000
329, 58.750000  46.750000,-2.4632,46.750000, 58.75000
330, 58.750000  47.250000,-2.2471,47.250000, 58.75000
331, 58.750000  47.750000,-2.1901,47.750000, 58.75000
332, 58.750000  48.250000,-2.1135,48.250000, 58.75000
333, 58.750000  48.750000,-1.9728,48.750000, 58.75000
334, 58.750000  49.250000,-1.8747,49.250000, 58.75000
335, 58.750000  49.750000,-1.8028,49.750000, 58.75000
336, 58.750000  50.250000,-1.5497,50.250000, 58.75000
337, 58.750000  50.750000,-1.5955,50.750000, 58.75000
338, 59.250000  44.750000,-2.5815,44.750000, 59.25000
339, 59.250000  45.250000,-2.413,45.250000, 59.25000
340, 59.250000  45.750000,-2.4632,45.750000, 59.25000
341, 59.250000  46.250000,-2.4783,46.250000, 59.25000
342, 59.250000  46.750000,-2.422,46.750000, 59.25000
343, 59.250000  47.250000,-2.3557,47.250000, 59.25000
344, 59.250000  47.750000,-2.2603,47.750000, 59.25000
345, 59.250000  48.250000,-2.0878,48.250000, 59.25000
346, 59.250000  48.750000,-1.9815,48.750000, 59.25000
347, 59.250000  49.250000,-1.9351,49.250000, 59.25000
348, 59.250000  49.750000,-1.7017,49.750000, 59.25000
349, 59.250000  50.250000,-1.6644,50.250000, 59.25000
350, 59.750000  44.750000,-2.6044,44.750000, 59.75000
351, 59.750000  45.250000,-2.5335,45.250000, 59.75000
352, 59.750000  45.750000,-2.6187,45.750000, 59.75000
353, 59.750000  46.250000,-2.371,46.250000, 59.75000
354, 59.750000  46.750000,-2.4506,46.750000, 59.75000
355, 59.750000  47.250000,-2.1335,47.250000, 59.75000
356, 59.750000  47.750000,-2.3445,47.750000, 59.75000
357, 59.750000  48.250000,-2.1301,48.250000, 59.75000
358, 59.750000  48.750000,-1.9604,48.750000, 59.75000
359, 59.750000  49.250000,-1.8535,49.250000, 59.75000
360, 59.750000  49.750000,-1.7177,49.750000, 59.75000
361, 59.750000  50.250000,-1.6679,50.250000, 59.75000
362, 59.750000  50.750000,-1.5722,50.750000, 59.75000
363, 60.250000  44.250000,-2.497,44.250000, 60.25000
364, 60.250000  44.750000,-2.5055,44.750000, 60.25000
365, 60.250000  45.250000,-2.5035,45.250000, 60.25000
366, 60.250000  45.750000,-2.4998,45.750000, 60.25000
367, 60.250000  46.250000,-2.3952,46.250000, 60.25000
368, 60.250000  46.750000,-2.4442,46.750000, 60.25000
369, 60.250000  47.250000,-2.1882,47.250000, 60.25000
370, 60.250000  47.750000,-2.27,47.750000, 60.25000
371, 60.250000  48.250000,-2.0326,48.250000, 60.25000
372, 60.250000  48.750000,-1.8493,48.750000, 60.25000
373, 60.250000  49.250000,-1.5355,49.250000, 60.25000
374, 60.250000  49.750000,-1.4888,49.750000, 60.25000
375, 60.250000  50.250000,-1.5791,50.250000, 60.25000
376, 60.250000  50.750000,-1.5072,50.750000, 60.25000
377, 60.250000  51.250000,-1.2214,51.250000, 60.25000
378, 60.250000  51.750000,-1.1235,51.750000, 60.25000
379, 60.250000  52.250000,-1.25,52.250000, 60.25000
380, 60.750000  44.250000,-2.6721,44.250000, 60.75000
381, 60.750000  44.750000,-2.5701,44.750000, 60.75000
382, 60.750000  45.250000,-2.5831,45.250000, 60.75000
383, 60.750000  45.750000,-2.446,45.750000, 60.75000
384, 60.750000  46.250000,-2.513,46.250000, 60.75000
385, 60.750000  46.750000,-2.5281,46.750000, 60.75000
386, 60.750000  47.250000,-2.275,47.250000, 60.75000
387, 60.750000  47.750000,-2.0517,47.750000, 60.75000
388, 60.750000  48.250000,-1.8193,48.250000, 60.75000
389, 60.750000  48.750000,-1.5577,48.750000, 60.75000
390, 60.750000  49.250000,-1.4561,49.250000, 60.75000
391, 60.750000  49.750000,-1.3562,49.750000, 60.75000
392, 60.750000  50.250000,-1.4101,50.250000, 60.75000
393, 60.750000  50.750000,-1.363,50.750000, 60.75000
394, 60.750000  51.250000,-1.1393,51.250000, 60.75000
395, 60.750000  51.750000,-1.1641,51.750000, 60.75000
396, 60.750000  52.250000,-1.2633,52.250000, 60.75000
397, 60.750000  52.750000,-1.3287,52.750000, 60.75000
398, 60.750000  53.250000,-1.3535,53.250000, 60.75000
399, 60.750000  53.750000,-1.2996,53.750000, 60.75000
400, 60.750000  54.250000,-1.2574,54.250000, 60.75000
401, 61.250000  43.250000,-2.61,43.250000, 61.25000
402, 61.250000  43.750000,-2.5651,43.750000, 61.25000
403, 61.250000  44.250000,-2.5436,44.250000, 61.25000
404, 61.250000  44.750000,-2.554,44.750000, 61.25000
405, 61.250000  45.250000,-2.5318,45.250000, 61.25000
406, 61.250000  45.750000,-2.5291,45.750000, 61.25000
407, 61.250000  46.250000,-2.4548,46.250000, 61.25000
408, 61.250000  46.750000,-2.399,46.750000, 61.25000
409, 61.250000  47.250000,-2.1564,47.250000, 61.25000
410, 61.250000  47.750000,-2.0506,47.750000, 61.25000
411, 61.250000  48.250000,-1.8478,48.250000, 61.25000
412, 61.250000  48.750000,-1.5576,48.750000, 61.25000
413, 61.250000  49.250000,-1.3546,49.250000, 61.25000
414, 61.250000  49.750000,-1.2381,49.750000, 61.25000
415, 61.250000  50.250000,-1.0674,50.250000, 61.25000
416, 61.250000  50.750000,-1.0122,50.750000, 61.25000
417, 61.250000  51.250000,-1.0986,51.250000, 61.25000
418, 61.250000  51.750000,-1.2572,51.750000, 61.25000
419, 61.250000  52.250000,-1.2405,52.250000, 61.25000
420, 61.250000  52.750000,-1.3032,52.750000, 61.25000
421, 61.250000  53.250000,-1.2467,53.250000, 61.25000
422, 61.250000  53.750000,-1.2622,53.750000, 61.25000
423, 61.250000  54.250000,-1.1758,54.250000, 61.25000
424, 61.750000  43.250000,-2.5743,43.250000, 61.75000
425, 61.750000  43.750000,-2.5685,43.750000, 61.75000
426, 61.750000  44.250000,-2.5858,44.250000, 61.75000
427, 61.750000  44.750000,-2.5586,44.750000, 61.75000
428, 61.750000  45.250000,-2.4312,45.250000, 61.75000
429, 61.750000  45.750000,-2.6133,45.750000, 61.75000
430, 61.750000  46.250000,-2.4863,46.250000, 61.75000
431, 61.750000  46.750000,-2.4353,46.750000, 61.75000
432, 61.750000  47.250000,-1.9554,47.250000, 61.75000
433, 61.750000  47.750000,-2.0418,47.750000, 61.75000
434, 61.750000  48.250000,-1.7634,48.250000, 61.75000
435, 61.750000  48.750000,-1.6702,48.750000, 61.75000
436, 61.750000  49.250000,-1.3788,49.250000, 61.75000
437, 61.750000  49.750000,-1.1469,49.750000, 61.75000
438, 61.750000  50.250000,-1.0352,50.250000, 61.75000
439, 61.750000  50.750000,-1.0096,50.750000, 61.75000
440, 61.750000  51.250000,-1.1635,51.250000, 61.75000
441, 61.750000  51.750000,-1.1795,51.750000, 61.75000
442, 61.750000  52.250000,-1.1686,52.250000, 61.75000
443, 61.750000  52.750000,-1.2068,52.750000, 61.75000
444, 61.750000  53.250000,-1.1862,53.250000, 61.75000
445, 61.750000  53.750000,-1.2284,53.750000, 61.75000
446, 61.750000  54.250000,-1.1006,54.250000, 61.75000
447, 62.250000  43.250000,-2.6027,43.250000, 62.25000
448, 62.250000  43.750000,-2.6287,43.750000, 62.25000
449, 62.250000  44.250000,-2.5427,44.250000, 62.25000
450, 62.250000  44.750000,-2.5122,44.750000, 62.25000
451, 62.250000  45.250000,-2.4998,45.250000, 62.25000
452, 62.250000  45.750000,-2.4184,45.750000, 62.25000
453, 62.250000  46.250000,-2.4571,46.250000, 62.25000
454, 62.250000  46.750000,-2.2475,46.750000, 62.25000
455, 62.250000  47.250000,-1.9898,47.250000, 62.25000
456, 62.250000  47.750000,-1.7727,47.750000, 62.25000
457, 62.250000  48.250000,-1.6835,48.250000, 62.25000
458, 62.250000  48.750000,-1.2515,48.750000, 62.25000
459, 62.250000  49.250000,-1.1652,49.250000, 62.25000
460, 62.250000  49.750000,-1.0378,49.750000, 62.25000
461, 62.250000  50.250000,-0.85472,50.250000, 62.25000
462, 62.250000  50.750000,-0.95912,50.750000, 62.25000
463, 62.250000  51.250000,-1.1291,51.250000, 62.25000
464, 62.250000  51.750000,-1.1429,51.750000, 62.25000
465, 62.250000  52.250000,-1.084,52.250000, 62.25000
466, 62.250000  52.750000,-1.1628,52.750000, 62.25000
467, 62.250000  53.250000,-1.1134,53.250000, 62.25000
