,Cell,SPEI,lat,lon
70, 50.750000  48.750000,-1.4581,48.750000, 50.75000
71, 50.750000  49.250000,-1.2726,49.250000, 50.75000
72, 50.750000  49.750000,-1.3267,49.750000, 50.75000
73, 50.750000  50.250000,-1.3788,50.250000, 50.75000
74, 50.750000  50.750000,-1.2096,50.750000, 50.75000
75, 50.750000  51.250000,-1.2344,51.250000, 50.75000
76, 50.750000  51.750000,-0.96758,51.750000, 50.75000
77, 51.250000  44.250000,-0.38945,44.250000, 51.25000
78, 51.250000  44.750000,-0.73711,44.750000, 51.25000
79, 51.250000  47.250000,-1.3548,47.250000, 51.25000
80, 51.250000  47.750000,-1.2946,47.750000, 51.25000
81, 51.250000  48.250000,-1.5386,48.250000, 51.25000
82, 51.250000  48.750000,-1.4367,48.750000, 51.25000
83, 51.250000  49.250000,-1.4797,49.250000, 51.25000
84, 51.250000  49.750000,-1.3081,49.750000, 51.25000
85, 51.250000  50.250000,-1.2223,50.250000, 51.25000
86, 51.250000  50.750000,-1.235,50.750000, 51.25000
87, 51.250000  51.250000,-1.2596,51.250000, 51.25000
88, 51.250000  51.750000,-1.0249,51.750000, 51.25000
89, 51.750000  42.750000,-0.26841,42.750000, 51.75000
90, 51.750000  43.250000,-0.25787,43.250000, 51.75000
91, 51.750000  43.750000,-0.23312,43.750000, 51.75000
92, 51.750000  44.250000,-0.50236,44.250000, 51.75000
93, 51.750000  44.750000,-0.50105,44.750000, 51.75000
94, 51.750000  45.250000,-1.0471,45.250000, 51.75000
95, 51.750000  47.250000,-1.3662,47.250000, 51.75000
96, 51.750000  47.750000,-1.571,47.750000, 51.75000
97, 51.750000  48.250000,-1.2728,48.250000, 51.75000
98, 51.750000  48.750000,-1.3865,48.750000, 51.75000
99, 51.750000  49.250000,-1.3092,49.250000, 51.75000
100, 51.750000  49.750000,-1.0863,49.750000, 51.75000
101, 51.750000  50.250000,-1.2093,50.250000, 51.75000
102, 51.750000  50.750000,-1.2015,50.750000, 51.75000
103, 51.750000  51.250000,-1.2093,51.250000, 51.75000
104, 51.750000  51.750000,-1.0076,51.750000, 51.75000
105, 52.250000  42.250000,-0.779,42.250000, 52.25000
106, 52.250000  42.750000,-0.35184,42.750000, 52.25000
107, 52.250000  43.250000,-0.14237,43.250000, 52.25000
108, 52.250000  43.750000,-0.33597,43.750000, 52.25000
109, 52.250000  44.250000,-0.66476,44.250000, 52.25000
110, 52.250000  44.750000,-0.59183,44.750000, 52.25000
111, 52.250000  45.250000,-0.88263,45.250000, 52.25000
112, 52.250000  45.750000,-0.92939,45.750000, 52.25000
113, 52.250000  47.250000,-1.4535,47.250000, 52.25000
114, 52.250000  47.750000,-1.2697,47.750000, 52.25000
115, 52.250000  48.250000,-1.4416,48.250000, 52.25000
116, 52.250000  48.750000,-1.3705,48.750000, 52.25000
117, 52.250000  49.250000,-1.2023,49.250000, 52.25000
118, 52.250000  49.750000,-1.315,49.750000, 52.25000
119, 52.250000  50.250000,-1.3311,50.250000, 52.25000
120, 52.250000  50.750000,-1.1851,50.750000, 52.25000
121, 52.250000  51.250000,-1.1441,51.250000, 52.25000
122, 52.250000  51.750000,-1.1128,51.750000, 52.25000
123, 52.750000  41.750000,-0.69037,41.750000, 52.75000
124, 52.750000  42.250000,-1.0568,42.250000, 52.75000
125, 52.750000  42.750000,-0.57482,42.750000, 52.75000
126, 52.750000  43.250000,-0.46415,43.250000, 52.75000
127, 52.750000  43.750000,-0.31906,43.750000, 52.75000
128, 52.750000  44.250000,-0.40958,44.250000, 52.75000
129, 52.750000  44.750000,-0.557,44.750000, 52.75000
130, 52.750000  45.250000,-0.6457,45.250000, 52.75000
131, 52.750000  45.750000,-0.62201,45.750000, 52.75000
132, 52.750000  47.250000,-0.91133,47.250000, 52.75000
133, 52.750000  47.750000,-1.1912,47.750000, 52.75000
134, 52.750000  48.250000,-1.4542,48.250000, 52.75000
135, 52.750000  48.750000,-1.1169,48.750000, 52.75000
136, 52.750000  49.250000,-1.2307,49.250000, 52.75000
137, 52.750000  49.750000,-1.3131,49.750000, 52.75000
138, 52.750000  50.250000,-1.2978,50.250000, 52.75000
139, 52.750000  50.750000,-1.3578,50.750000, 52.75000
140, 52.750000  51.250000,-1.1483,51.250000, 52.75000
141, 53.250000  41.750000,-1.0743,41.750000, 53.25000
142, 53.250000  42.250000,-1.2154,42.250000, 53.25000
143, 53.250000  42.750000,-0.84114,42.750000, 53.25000
144, 53.250000  43.250000,-0.7789,43.250000, 53.25000
145, 53.250000  43.750000,-0.36677,43.750000, 53.25000
146, 53.250000  44.250000,-0.30748,44.250000, 53.25000
147, 53.250000  44.750000,-0.57545,44.750000, 53.25000
148, 53.250000  45.250000,-0.53277,45.250000, 53.25000
149, 53.250000  45.750000,-0.46795,45.750000, 53.25000
150, 53.250000  46.250000,-0.86239,46.250000, 53.25000
151, 53.250000  46.750000,-0.7874,46.750000, 53.25000
152, 53.250000  47.250000,-0.93892,47.250000, 53.25000
153, 53.250000  47.750000,-1.1807,47.750000, 53.25000
154, 53.250000  48.250000,-1.4126,48.250000, 53.25000
155, 53.250000  48.750000,-1.1544,48.750000, 53.25000
156, 53.250000  49.250000,-1.2194,49.250000, 53.25000
157, 53.250000  49.750000,-1.2463,49.750000, 53.25000
158, 53.250000  50.250000,-1.2052,50.250000, 53.25000
159, 53.250000  50.750000,-1.2372,50.750000, 53.25000
160, 53.250000  51.250000,-1.0488,51.250000, 53.25000
161, 53.750000  42.250000,-1.2098,42.250000, 53.75000
162, 53.750000  42.750000,-0.92174,42.750000, 53.75000
163, 53.750000  43.250000,-0.76653,43.250000, 53.75000
164, 53.750000  43.750000,-0.42394,43.750000, 53.75000
165, 53.750000  44.250000,-0.42449,44.250000, 53.75000
166, 53.750000  44.750000,-0.71724,44.750000, 53.75000
167, 53.750000  45.250000,-0.48819,45.250000, 53.75000
168, 53.750000  45.750000,-0.51218,45.750000, 53.75000
169, 53.750000  46.250000,-0.69734,46.250000, 53.75000
170, 53.750000  46.750000,-0.8036,46.750000, 53.75000
171, 53.750000  47.250000,-0.78946,47.250000, 53.75000
172, 53.750000  47.750000,-1.1219,47.750000, 53.75000
173, 53.750000  48.250000,-1.1725,48.250000, 53.75000
174, 53.750000  48.750000,-1.1298,48.750000, 53.75000
175, 53.750000  49.250000,-1.2051,49.250000, 53.75000
176, 53.750000  49.750000,-1.2124,49.750000, 53.75000
177, 53.750000  50.250000,-1.2359,50.250000, 53.75000
178, 53.750000  50.750000,-0.96391,50.750000, 53.75000
179, 53.750000  51.250000,-1.0316,51.250000, 53.75000
180, 54.250000  42.250000,-0.78006,42.250000, 54.25000
181, 54.250000  42.750000,-0.71641,42.750000, 54.25000
182, 54.250000  43.250000,-0.49613,43.250000, 54.25000
183, 54.250000  43.750000,-0.4737,43.750000, 54.25000
184, 54.250000  44.250000,-0.41708,44.250000, 54.25000
185, 54.250000  44.750000,-0.71066,44.750000, 54.25000
186, 54.250000  45.250000,-0.27427,45.250000, 54.25000
187, 54.250000  45.750000,-0.49424,45.750000, 54.25000
188, 54.250000  46.250000,-0.48686,46.250000, 54.25000
189, 54.250000  46.750000,-0.64985,46.750000, 54.25000
190, 54.250000  47.250000,-0.68886,47.250000, 54.25000
191, 54.250000  47.750000,-1.0406,47.750000, 54.25000
192, 54.250000  48.250000,-1.0821,48.250000, 54.25000
193, 54.250000  48.750000,-1.2292,48.750000, 54.25000
194, 54.250000  49.250000,-1.1833,49.250000, 54.25000
195, 54.250000  49.750000,-1.2176,49.750000, 54.25000
196, 54.250000  50.250000,-1.246,50.250000, 54.25000
197, 54.250000  50.750000,-0.95184,50.750000, 54.25000
198, 54.750000  41.750000,-0.72567,41.750000, 54.75000
199, 54.750000  42.250000,-0.77556,42.250000, 54.75000
200, 54.750000  42.750000,-0.84033,42.750000, 54.75000
201, 54.750000  43.250000,-0.4691,43.250000, 54.75000
202, 54.750000  43.750000,-0.3269,43.750000, 54.75000
203, 54.750000  44.250000,-0.27384,44.250000, 54.75000
204, 54.750000  44.750000,-0.27076,44.750000, 54.75000
205, 54.750000  45.250000,-0.18104,45.250000, 54.75000
206, 54.750000  45.750000,-0.46357,45.750000, 54.75000
207, 54.750000  46.250000,-0.42063,46.250000, 54.75000
208, 54.750000  46.750000,-0.73369,46.750000, 54.75000
209, 54.750000  47.250000,-0.83795,47.250000, 54.75000
210, 54.750000  47.750000,-0.99609,47.750000, 54.75000
211, 54.750000  48.250000,-1.0864,48.250000, 54.75000
212, 54.750000  48.750000,-1.2524,48.750000, 54.75000
213, 54.750000  49.250000,-1.1976,49.250000, 54.75000
214, 54.750000  49.750000,-1.1753,49.750000, 54.75000
215, 54.750000  50.250000,-0.9985,50.250000, 54.75000
216, 54.750000  50.750000,-0.99907,50.750000, 54.75000
217, 55.250000  41.250000,-0.58456,41.250000, 55.25000
218, 55.250000  41.750000,-0.64564,41.750000, 55.25000
219, 55.250000  42.250000,-0.63004,42.250000, 55.25000
220, 55.250000  42.750000,-0.50863,42.750000, 55.25000
221, 55.250000  43.250000,-0.43345,43.250000, 55.25000
222, 55.250000  43.750000,-0.090635,43.750000, 55.25000
223, 55.250000  44.250000,0.032734,44.250000, 55.25000
224, 55.250000  44.750000,0.051172,44.750000, 55.25000
225, 55.250000  45.250000,-0.21935,45.250000, 55.25000
226, 55.250000  45.750000,-0.42921,45.750000, 55.25000
227, 55.250000  46.250000,-0.59288,46.250000, 55.25000
228, 55.250000  46.750000,-0.52221,46.750000, 55.25000
229, 55.250000  47.250000,-0.51105,47.250000, 55.25000
230, 55.250000  47.750000,-0.752,47.750000, 55.25000
231, 55.250000  48.250000,-1.1051,48.250000, 55.25000
232, 55.250000  48.750000,-1.3181,48.750000, 55.25000
233, 55.250000  49.250000,-1.1383,49.250000, 55.25000
234, 55.250000  49.750000,-1.0143,49.750000, 55.25000
235, 55.250000  50.250000,-1.0311,50.250000, 55.25000
236, 55.250000  50.750000,-1.05,50.750000, 55.25000
237, 55.750000  41.250000,-0.45355,41.250000, 55.75000
238, 55.750000  41.750000,-0.22306,41.750000, 55.75000
239, 55.750000  42.250000,-0.29933,42.250000, 55.75000
240, 55.750000  42.750000,-0.35565,42.750000, 55.75000
241, 55.750000  43.250000,-0.018689,43.250000, 55.75000
242, 55.750000  43.750000,-0.048753,43.750000, 55.75000
243, 55.750000  44.250000,0.10804,44.250000, 55.75000
244, 55.750000  44.750000,0.20435,44.750000, 55.75000
245, 55.750000  45.250000,0.28905,45.250000, 55.75000
246, 55.750000  45.750000,-0.21468,45.750000, 55.75000
247, 55.750000  46.250000,-0.53763,46.250000, 55.75000
248, 55.750000  46.750000,-0.8027,46.750000, 55.75000
249, 55.750000  47.250000,-0.7778,47.250000, 55.75000
250, 55.750000  47.750000,-0.78711,47.750000, 55.75000
251, 55.750000  48.250000,-1.0396,48.250000, 55.75000
252, 55.750000  48.750000,-1.2677,48.750000, 55.75000
253, 55.750000  49.250000,-1.0545,49.250000, 55.75000
254, 55.750000  49.750000,-1.0423,49.750000, 55.75000
255, 55.750000  50.250000,-1.0524,50.250000, 55.75000
256, 55.750000  50.750000,-1.1348,50.750000, 55.75000
257, 56.250000  41.250000,-0.016313,41.250000, 56.25000
258, 56.250000  41.750000,-0.16793,41.750000, 56.25000
259, 56.250000  42.250000,0.15559,42.250000, 56.25000
260, 56.250000  42.750000,0.17001,42.750000, 56.25000
261, 56.250000  43.250000,0.10518,43.250000, 56.25000
262, 56.250000  43.750000,-0.065205,43.750000, 56.25000
263, 56.250000  44.250000,0.081983,44.250000, 56.25000
264, 56.250000  44.750000,0.21293,44.750000, 56.25000
265, 56.250000  45.250000,0.26545,45.250000, 56.25000
266, 56.250000  45.750000,-0.13017,45.750000, 56.25000
267, 56.250000  46.250000,-0.5695,46.250000, 56.25000
268, 56.250000  46.750000,-0.60636,46.750000, 56.25000
269, 56.250000  47.250000,-0.50241,47.250000, 56.25000
270, 56.250000  47.750000,-0.81392,47.750000, 56.25000
271, 56.250000  48.250000,-1.0772,48.250000, 56.25000
272, 56.250000  48.750000,-1.1186,48.750000, 56.25000
273, 56.250000  49.250000,-1.0213,49.250000, 56.25000
274, 56.250000  49.750000,-1.1039,49.750000, 56.25000
275, 56.250000  50.250000,-1.1341,50.250000, 56.25000
276, 56.250000  50.750000,-1.1677,50.750000, 56.25000
277, 56.750000  44.750000,0.15942,44.750000, 56.75000
278, 56.750000  45.250000,0.24199,45.250000, 56.75000
279, 56.750000  45.750000,-0.076261,45.750000, 56.75000
280, 56.750000  46.250000,-0.19694,46.250000, 56.75000
281, 56.750000  46.750000,-0.57676,46.750000, 56.75000
282, 56.750000  47.250000,-0.4768,47.250000, 56.75000
283, 56.750000  47.750000,-0.79672,47.750000, 56.75000
284, 56.750000  48.250000,-1.0796,48.250000, 56.75000
285, 56.750000  48.750000,-1.1191,48.750000, 56.75000
286, 56.750000  49.250000,-1.3258,49.250000, 56.75000
287, 56.750000  49.750000,-1.1157,49.750000, 56.75000
288, 56.750000  50.250000,-1.1859,50.250000, 56.75000
289, 56.750000  50.750000,-1.2331,50.750000, 56.75000
290, 57.250000  45.250000,0.17773,45.250000, 57.25000
291, 57.250000  45.750000,-0.11829,45.750000, 57.25000
292, 57.250000  46.250000,-0.17223,46.250000, 57.25000
293, 57.250000  46.750000,-0.52102,46.750000, 57.25000
294, 57.250000  47.250000,-0.49039,47.250000, 57.25000
295, 57.250000  47.750000,-0.81748,47.750000, 57.25000
296, 57.250000  48.250000,-0.80314,48.250000, 57.25000
297, 57.250000  48.750000,-1.0603,48.750000, 57.25000
298, 57.250000  49.250000,-1.1134,49.250000, 57.25000
299, 57.250000  49.750000,-1.2005,49.750000, 57.25000
300, 57.250000  50.250000,-1.0778,50.250000, 57.25000
301, 57.250000  50.750000,-1.3234,50.750000, 57.25000
302, 57.750000  45.250000,0.27074,45.250000, 57.75000
303, 57.750000  45.750000,0.10402,45.750000, 57.75000
304, 57.750000  46.250000,-0.22493,46.250000, 57.75000
305, 57.750000  46.750000,-0.24751,46.750000, 57.75000
306, 57.750000  47.250000,-0.47697,47.250000, 57.75000
307, 57.750000  47.750000,-0.84758,47.750000, 57.75000
308, 57.750000  48.250000,-0.88436,48.250000, 57.75000
309, 57.750000  48.750000,-1.1239,48.750000, 57.75000
310, 57.750000  49.250000,-1.135,49.250000, 57.75000
311, 57.750000  49.750000,-1.1911,49.750000, 57.75000
312, 57.750000  50.250000,-1.2903,50.250000, 57.75000
313, 57.750000  50.750000,-1.4015,50.750000, 57.75000
314, 58.250000  45.250000,-0.063306,45.250000, 58.25000
315, 58.250000  45.750000,-0.031662,45.750000, 58.25000
316, 58.250000  46.250000,-0.33157,46.250000, 58.25000
317, 58.250000  46.750000,-0.17657,46.750000, 58.25000
318, 58.250000  47.250000,-0.47126,47.250000, 58.25000
319, 58.250000  47.750000,-0.84165,47.750000, 58.25000
320, 58.250000  48.250000,-0.86608,48.250000, 58.25000
321, 58.250000  48.750000,-1.0912,48.750000, 58.25000
322, 58.250000  49.250000,-1.2825,49.250000, 58.25000
323, 58.250000  49.750000,-1.2329,49.750000, 58.25000
324, 58.250000  50.250000,-1.3394,50.250000, 58.25000
325, 58.250000  50.750000,-1.1922,50.750000, 58.25000
326, 58.750000  45.250000,-0.31481,45.250000, 58.75000
327, 58.750000  45.750000,-0.35881,45.750000, 58.75000
328, 58.750000  46.250000,-0.19378,46.250000, 58.75000
329, 58.750000  46.750000,-0.2733,46.750000, 58.75000
330, 58.750000  47.250000,-0.57065,47.250000, 58.75000
331, 58.750000  47.750000,-0.55795,47.750000, 58.75000
332, 58.750000  48.250000,-0.79492,48.250000, 58.75000
333, 58.750000  48.750000,-1.0901,48.750000, 58.75000
334, 58.750000  49.250000,-1.3081,49.250000, 58.75000
335, 58.750000  49.750000,-1.2106,49.750000, 58.75000
336, 58.750000  50.250000,-1.3277,50.250000, 58.75000
337, 58.750000  50.750000,-1.1777,50.750000, 58.75000
338, 59.250000  44.750000,-0.053516,44.750000, 59.25000
339, 59.250000  45.250000,-0.097411,45.250000, 59.25000
340, 59.250000  45.750000,-0.30782,45.750000, 59.25000
341, 59.250000  46.250000,-0.32609,46.250000, 59.25000
342, 59.250000  46.750000,-0.61832,46.750000, 59.25000
343, 59.250000  47.250000,-0.60222,47.250000, 59.25000
344, 59.250000  47.750000,-0.77773,47.750000, 59.25000
345, 59.250000  48.250000,-0.75765,48.250000, 59.25000
346, 59.250000  48.750000,-0.99775,48.750000, 59.25000
347, 59.250000  49.250000,-1.2255,49.250000, 59.25000
348, 59.250000  49.750000,-1.204,49.750000, 59.25000
349, 59.250000  50.250000,-1.0723,50.250000, 59.25000
350, 59.750000  44.750000,-0.094,44.750000, 59.75000
351, 59.750000  45.250000,-0.017813,45.250000, 59.75000
352, 59.750000  45.750000,-0.36357,45.750000, 59.75000
353, 59.750000  46.250000,-0.6158,46.250000, 59.75000
354, 59.750000  46.750000,-0.66426,46.750000, 59.75000
355, 59.750000  47.250000,-0.97759,47.250000, 59.75000
356, 59.750000  47.750000,-0.89456,47.750000, 59.75000
357, 59.750000  48.250000,-0.6489,48.250000, 59.75000
358, 59.750000  48.750000,-1.1845,48.750000, 59.75000
359, 59.750000  49.250000,-1.0586,49.250000, 59.75000
360, 59.750000  49.750000,-1.0224,49.750000, 59.75000
361, 59.750000  50.250000,-0.93334,50.250000, 59.75000
362, 59.750000  50.750000,-0.87253,50.750000, 59.75000
363, 60.250000  44.250000,0.19067,44.250000, 60.25000
364, 60.250000  44.750000,-0.084339,44.750000, 60.25000
365, 60.250000  45.250000,-0.31665,45.250000, 60.25000
366, 60.250000  45.750000,-0.36619,45.750000, 60.25000
367, 60.250000  46.250000,-0.37621,46.250000, 60.25000
368, 60.250000  46.750000,-0.72422,46.750000, 60.25000
369, 60.250000  47.250000,-1.0585,47.250000, 60.25000
370, 60.250000  47.750000,-0.98985,47.750000, 60.25000
371, 60.250000  48.250000,-1.0584,48.250000, 60.25000
372, 60.250000  48.750000,-0.74645,48.750000, 60.25000
373, 60.250000  49.250000,-0.92356,49.250000, 60.25000
374, 60.250000  49.750000,-0.57614,49.750000, 60.25000
375, 60.250000  50.250000,-0.75815,50.250000, 60.25000
376, 60.250000  50.750000,-0.61682,50.750000, 60.25000
377, 60.250000  51.250000,-0.56767,51.250000, 60.25000
378, 60.250000  51.750000,-0.34709,51.750000, 60.25000
379, 60.250000  52.250000,-0.2516,52.250000, 60.25000
380, 60.750000  44.250000,-0.060939,44.250000, 60.75000
381, 60.750000  44.750000,-0.055558,44.750000, 60.75000
382, 60.750000  45.250000,-0.34158,45.250000, 60.75000
383, 60.750000  45.750000,-0.39814,45.750000, 60.75000
384, 60.750000  46.250000,-0.67951,46.250000, 60.75000
385, 60.750000  46.750000,-0.78326,46.750000, 60.75000
386, 60.750000  47.250000,-1.0207,47.250000, 60.75000
387, 60.750000  47.750000,-1.0097,47.750000, 60.75000
388, 60.750000  48.250000,-1.081,48.250000, 60.75000
389, 60.750000  48.750000,-0.95703,48.750000, 60.75000
390, 60.750000  49.250000,-0.75739,49.250000, 60.75000
391, 60.750000  49.750000,-0.63202,49.750000, 60.75000
392, 60.750000  50.250000,-0.72547,50.250000, 60.75000
393, 60.750000  50.750000,-0.65703,50.750000, 60.75000
394, 60.750000  51.250000,-0.30909,51.250000, 60.75000
395, 60.750000  51.750000,-0.094765,51.750000, 60.75000
396, 60.750000  52.250000,-0.17676,52.250000, 60.75000
397, 60.750000  52.750000,-0.20384,52.750000, 60.75000
398, 60.750000  53.250000,-0.24825,53.250000, 60.75000
399, 60.750000  53.750000,-0.22888,53.750000, 60.75000
400, 60.750000  54.250000,-0.055233,54.250000, 60.75000
401, 61.250000  43.250000,0.40059,43.250000, 61.25000
402, 61.250000  43.750000,0.4892,43.750000, 61.25000
403, 61.250000  44.250000,0.16529,44.250000, 61.25000
404, 61.250000  44.750000,-0.13922,44.750000, 61.25000
405, 61.250000  45.250000,-0.462,45.250000, 61.25000
406, 61.250000  45.750000,-0.61139,45.750000, 61.25000
407, 61.250000  46.250000,-0.60978,46.250000, 61.25000
408, 61.250000  46.750000,-0.69682,46.750000, 61.25000
409, 61.250000  47.250000,-0.96936,47.250000, 61.25000
410, 61.250000  47.750000,-0.92613,47.750000, 61.25000
411, 61.250000  48.250000,-0.72767,48.250000, 61.25000
412, 61.250000  48.750000,-0.75483,48.750000, 61.25000
413, 61.250000  49.250000,-0.026152,49.250000, 61.25000
414, 61.250000  49.750000,-0.09551,49.750000, 61.25000
415, 61.250000  50.250000,-0.18053,50.250000, 61.25000
416, 61.250000  50.750000,-0.12786,50.750000, 61.25000
417, 61.250000  51.250000,0.13643,51.250000, 61.25000
418, 61.250000  51.750000,-0.061483,51.750000, 61.25000
419, 61.250000  52.250000,-0.14974,52.250000, 61.25000
420, 61.250000  52.750000,-0.066188,52.750000, 61.25000
421, 61.250000  53.250000,-0.15126,53.250000, 61.25000
422, 61.250000  53.750000,0.098695,53.750000, 61.25000
423, 61.250000  54.250000,0.095755,54.250000, 61.25000
424, 61.750000  43.250000,0.46446,43.250000, 61.75000
425, 61.750000  43.750000,0.1422,43.750000, 61.75000
426, 61.750000  44.250000,0.18462,44.250000, 61.75000
427, 61.750000  44.750000,-0.027812,44.750000, 61.75000
428, 61.750000  45.250000,-0.51987,45.250000, 61.75000
429, 61.750000  45.750000,-0.63768,45.750000, 61.75000
430, 61.750000  46.250000,-0.6384,46.250000, 61.75000
431, 61.750000  46.750000,-0.98185,46.750000, 61.75000
432, 61.750000  47.250000,-0.63559,47.250000, 61.75000
433, 61.750000  47.750000,-0.75638,47.750000, 61.75000
434, 61.750000  48.250000,-0.69742,48.250000, 61.75000
435, 61.750000  48.750000,-0.37995,48.750000, 61.75000
436, 61.750000  49.250000,-0.22745,49.250000, 61.75000
437, 61.750000  49.750000,0.15883,49.750000, 61.75000
438, 61.750000  50.250000,0.081769,50.250000, 61.75000
439, 61.750000  50.750000,-0.051638,50.750000, 61.75000
440, 61.750000  51.250000,0.077762,51.250000, 61.75000
441, 61.750000  51.750000,0.030015,51.750000, 61.75000
442, 61.750000  52.250000,0.16071,52.250000, 61.75000
443, 61.750000  52.750000,-0.029613,52.750000, 61.75000
444, 61.750000  53.250000,0.20008,53.250000, 61.75000
445, 61.750000  53.750000,0.12749,53.750000, 61.75000
446, 61.750000  54.250000,0.19049,54.250000, 61.75000
447, 62.250000  43.250000,0.38516,43.250000, 62.25000
448, 62.250000  43.750000,0.18473,43.750000, 62.25000
449, 62.250000  44.250000,-0.19289,44.250000, 62.25000
450, 62.250000  44.750000,-0.3384,44.750000, 62.25000
451, 62.250000  45.250000,-0.30877,45.250000, 62.25000
452, 62.250000  45.750000,-0.27119,45.750000, 62.25000
453, 62.250000  46.250000,-0.67048,46.250000, 62.25000
454, 62.250000  46.750000,-0.6001,46.750000, 62.25000
455, 62.250000  47.250000,-0.49266,47.250000, 62.25000
456, 62.250000  47.750000,-0.41391,47.750000, 62.25000
457, 62.250000  48.250000,-0.78577,48.250000, 62.25000
458, 62.250000  48.750000,-0.51473,48.750000, 62.25000
459, 62.250000  49.250000,-0.21015,49.250000, 62.25000
460, 62.250000  49.750000,-0.057893,49.750000, 62.25000
461, 62.250000  50.250000,0.2001,50.250000, 62.25000
462, 62.250000  50.750000,0.32268,50.750000, 62.25000
463, 62.250000  51.250000,0.13568,51.250000, 62.25000
464, 62.250000  51.750000,-0.01286,51.750000, 62.25000
465, 62.250000  52.250000,0.016345,52.250000, 62.25000
466, 62.250000  52.750000,0.18355,52.750000, 62.25000
467, 62.250000  53.250000,0.18053,53.250000, 62.25000
