,Cell,SPEI,lat,lon
51, 49.750000  50.750000,-0.11675,50.750000, 49.75000
52, 49.750000  51.250000,0.06805,51.250000, 49.75000
53, 50.250000  44.250000,-1.1628,44.250000, 50.25000
54, 50.250000  44.750000,-1.0303,44.750000, 50.25000
55, 50.250000  46.750000,-0.85463,46.750000, 50.25000
56, 50.250000  47.250000,-0.71775,47.250000, 50.25000
57, 50.250000  47.750000,-0.66495,47.750000, 50.25000
58, 50.250000  48.250000,-0.64338,48.250000, 50.25000
59, 50.250000  48.750000,-0.49856,48.750000, 50.25000
60, 50.250000  49.250000,-0.40173,49.250000, 50.25000
61, 50.250000  49.750000,-0.33909,49.750000, 50.25000
62, 50.250000  50.250000,-0.17572,50.250000, 50.25000
63, 50.250000  50.750000,-0.041309,50.750000, 50.25000
64, 50.250000  51.250000,0.048071,51.250000, 50.25000
65, 50.750000  44.250000,-1.0927,44.250000, 50.75000
66, 50.750000  44.750000,-0.90149,44.750000, 50.75000
67, 50.750000  47.250000,-0.78401,47.250000, 50.75000
68, 50.750000  47.750000,-0.60711,47.750000, 50.75000
69, 50.750000  48.250000,-0.48229,48.250000, 50.75000
70, 50.750000  48.750000,-0.34743,48.750000, 50.75000
71, 50.750000  49.250000,-0.43472,49.250000, 50.75000
72, 50.750000  49.750000,-0.16536,49.750000, 50.75000
73, 50.750000  50.250000,-0.14321,50.250000, 50.75000
74, 50.750000  50.750000,-0.057402,50.750000, 50.75000
75, 50.750000  51.250000,0.182,51.250000, 50.75000
76, 50.750000  51.750000,0.35792,51.750000, 50.75000
77, 51.250000  44.250000,-0.90598,44.250000, 51.25000
78, 51.250000  44.750000,-0.88009,44.750000, 51.25000
79, 51.250000  47.250000,-0.68479,47.250000, 51.25000
80, 51.250000  47.750000,-0.46087,47.750000, 51.25000
81, 51.250000  48.250000,-0.39621,48.250000, 51.25000
82, 51.250000  48.750000,-0.37187,48.750000, 51.25000
83, 51.250000  49.250000,-0.34061,49.250000, 51.25000
84, 51.250000  49.750000,-0.26912,49.750000, 51.25000
85, 51.250000  50.250000,-0.086213,50.250000, 51.25000
86, 51.250000  50.750000,-0.0746,50.750000, 51.25000
87, 51.250000  51.250000,0.098578,51.250000, 51.25000
88, 51.250000  51.750000,0.19658,51.750000, 51.25000
89, 51.750000  42.750000,-0.90289,42.750000, 51.75000
90, 51.750000  43.250000,-0.91501,43.250000, 51.75000
91, 51.750000  43.750000,-0.81048,43.750000, 51.75000
92, 51.750000  44.250000,-0.83138,44.250000, 51.75000
93, 51.750000  44.750000,-0.76971,44.750000, 51.75000
94, 51.750000  45.250000,-0.74464,45.250000, 51.75000
95, 51.750000  47.250000,-0.62233,47.250000, 51.75000
96, 51.750000  47.750000,-0.55556,47.750000, 51.75000
97, 51.750000  48.250000,-0.46712,48.250000, 51.75000
98, 51.750000  48.750000,-0.25077,48.750000, 51.75000
99, 51.750000  49.250000,-0.24826,49.250000, 51.75000
100, 51.750000  49.750000,-0.31342,49.750000, 51.75000
101, 51.750000  50.250000,-0.23257,50.250000, 51.75000
102, 51.750000  50.750000,-0.040399,50.750000, 51.75000
103, 51.750000  51.250000,0.16412,51.250000, 51.75000
104, 51.750000  51.750000,0.20149,51.750000, 51.75000
105, 52.250000  42.250000,-1.0844,42.250000, 52.25000
106, 52.250000  42.750000,-0.83327,42.750000, 52.25000
107, 52.250000  43.250000,-0.96351,43.250000, 52.25000
108, 52.250000  43.750000,-0.71871,43.750000, 52.25000
109, 52.250000  44.250000,-0.64232,44.250000, 52.25000
110, 52.250000  44.750000,-0.73395,44.750000, 52.25000
111, 52.250000  45.250000,-0.68705,45.250000, 52.25000
112, 52.250000  45.750000,-0.86586,45.750000, 52.25000
113, 52.250000  47.250000,-0.5298,47.250000, 52.25000
114, 52.250000  47.750000,-0.48275,47.750000, 52.25000
115, 52.250000  48.250000,-0.25735,48.250000, 52.25000
116, 52.250000  48.750000,-0.27755,48.750000, 52.25000
117, 52.250000  49.250000,-0.35611,49.250000, 52.25000
118, 52.250000  49.750000,-0.2659,49.750000, 52.25000
119, 52.250000  50.250000,-0.26456,50.250000, 52.25000
120, 52.250000  50.750000,-0.030813,50.750000, 52.25000
121, 52.250000  51.250000,0.083449,51.250000, 52.25000
122, 52.250000  51.750000,0.19151,51.750000, 52.25000
123, 52.750000  41.750000,-1.0942,41.750000, 52.75000
124, 52.750000  42.250000,-1.0886,42.250000, 52.75000
125, 52.750000  42.750000,-1.0173,42.750000, 52.75000
126, 52.750000  43.250000,-0.93378,43.250000, 52.75000
127, 52.750000  43.750000,-0.85287,43.750000, 52.75000
128, 52.750000  44.250000,-0.71614,44.250000, 52.75000
129, 52.750000  44.750000,-0.68352,44.750000, 52.75000
130, 52.750000  45.250000,-0.69921,45.250000, 52.75000
131, 52.750000  45.750000,-0.84704,45.750000, 52.75000
132, 52.750000  47.250000,-0.479,47.250000, 52.75000
133, 52.750000  47.750000,-0.42378,47.750000, 52.75000
134, 52.750000  48.250000,-0.36959,48.250000, 52.75000
135, 52.750000  48.750000,-0.27073,48.750000, 52.75000
136, 52.750000  49.250000,-0.30186,49.250000, 52.75000
137, 52.750000  49.750000,-0.25536,49.750000, 52.75000
138, 52.750000  50.250000,-0.28593,50.250000, 52.75000
139, 52.750000  50.750000,-0.086112,50.750000, 52.75000
140, 52.750000  51.250000,-0.055829,51.250000, 52.75000
141, 53.250000  41.750000,-1.0923,41.750000, 53.25000
142, 53.250000  42.250000,-1.2408,42.250000, 53.25000
143, 53.250000  42.750000,-1.0814,42.750000, 53.25000
144, 53.250000  43.250000,-1.0657,43.250000, 53.25000
145, 53.250000  43.750000,-1.0735,43.750000, 53.25000
146, 53.250000  44.250000,-0.8299,44.250000, 53.25000
147, 53.250000  44.750000,-0.84703,44.750000, 53.25000
148, 53.250000  45.250000,-0.68154,45.250000, 53.25000
149, 53.250000  45.750000,-0.82006,45.750000, 53.25000
150, 53.250000  46.250000,-0.56377,46.250000, 53.25000
151, 53.250000  46.750000,-0.61734,46.750000, 53.25000
152, 53.250000  47.250000,-0.52771,47.250000, 53.25000
153, 53.250000  47.750000,-0.36024,47.750000, 53.25000
154, 53.250000  48.250000,-0.454,48.250000, 53.25000
155, 53.250000  48.750000,-0.21548,48.750000, 53.25000
156, 53.250000  49.250000,-0.31315,49.250000, 53.25000
157, 53.250000  49.750000,-0.33665,49.750000, 53.25000
158, 53.250000  50.250000,-0.24803,50.250000, 53.25000
159, 53.250000  50.750000,-0.082757,50.750000, 53.25000
160, 53.250000  51.250000,-0.019949,51.250000, 53.25000
161, 53.750000  42.250000,-1.1144,42.250000, 53.75000
162, 53.750000  42.750000,-1.2066,42.750000, 53.75000
163, 53.750000  43.250000,-1.1298,43.250000, 53.75000
164, 53.750000  43.750000,-1.1169,43.750000, 53.75000
165, 53.750000  44.250000,-0.95324,44.250000, 53.75000
166, 53.750000  44.750000,-0.79463,44.750000, 53.75000
167, 53.750000  45.250000,-0.72188,45.250000, 53.75000
168, 53.750000  45.750000,-0.72632,45.750000, 53.75000
169, 53.750000  46.250000,-0.70313,46.250000, 53.75000
170, 53.750000  46.750000,-0.6041,46.750000, 53.75000
171, 53.750000  47.250000,-0.48348,47.250000, 53.75000
172, 53.750000  47.750000,-0.43398,47.750000, 53.75000
173, 53.750000  48.250000,-0.45237,48.250000, 53.75000
174, 53.750000  48.750000,-0.35692,48.750000, 53.75000
175, 53.750000  49.250000,-0.28028,49.250000, 53.75000
176, 53.750000  49.750000,-0.33431,49.750000, 53.75000
177, 53.750000  50.250000,-0.24092,50.250000, 53.75000
178, 53.750000  50.750000,-0.10401,50.750000, 53.75000
179, 53.750000  51.250000,-0.038772,51.250000, 53.75000
180, 54.250000  42.250000,-1.0752,42.250000, 54.25000
181, 54.250000  42.750000,-1.0597,42.750000, 54.25000
182, 54.250000  43.250000,-1.2251,43.250000, 54.25000
183, 54.250000  43.750000,-1.3013,43.750000, 54.25000
184, 54.250000  44.250000,-1.0865,44.250000, 54.25000
185, 54.250000  44.750000,-0.88257,44.750000, 54.25000
186, 54.250000  45.250000,-0.78807,45.250000, 54.25000
187, 54.250000  45.750000,-0.75701,45.750000, 54.25000
188, 54.250000  46.250000,-0.57786,46.250000, 54.25000
189, 54.250000  46.750000,-0.52569,46.750000, 54.25000
190, 54.250000  47.250000,-0.53032,47.250000, 54.25000
191, 54.250000  47.750000,-0.38718,47.750000, 54.25000
192, 54.250000  48.250000,-0.3948,48.250000, 54.25000
193, 54.250000  48.750000,-0.25028,48.750000, 54.25000
194, 54.250000  49.250000,-0.26873,49.250000, 54.25000
195, 54.250000  49.750000,-0.24019,49.750000, 54.25000
196, 54.250000  50.250000,-0.14507,50.250000, 54.25000
197, 54.250000  50.750000,-0.098047,50.750000, 54.25000
198, 54.750000  41.750000,-0.80141,41.750000, 54.75000
199, 54.750000  42.250000,-0.84125,42.250000, 54.75000
200, 54.750000  42.750000,-1.1693,42.750000, 54.75000
201, 54.750000  43.250000,-1.3435,43.250000, 54.75000
202, 54.750000  43.750000,-1.2553,43.750000, 54.75000
203, 54.750000  44.250000,-0.98944,44.250000, 54.75000
204, 54.750000  44.750000,-1.0461,44.750000, 54.75000
205, 54.750000  45.250000,-0.93207,45.250000, 54.75000
206, 54.750000  45.750000,-0.704,45.750000, 54.75000
207, 54.750000  46.250000,-0.53526,46.250000, 54.75000
208, 54.750000  46.750000,-0.64525,46.750000, 54.75000
209, 54.750000  47.250000,-0.64216,47.250000, 54.75000
210, 54.750000  47.750000,-0.3463,47.750000, 54.75000
211, 54.750000  48.250000,-0.34925,48.250000, 54.75000
212, 54.750000  48.750000,-0.46707,48.750000, 54.75000
213, 54.750000  49.250000,-0.36709,49.250000, 54.75000
214, 54.750000  49.750000,-0.14625,49.750000, 54.75000
215, 54.750000  50.250000,-0.21631,50.250000, 54.75000
216, 54.750000  50.750000,-0.25237,50.750000, 54.75000
217, 55.250000  41.250000,-0.73543,41.250000, 55.25000
218, 55.250000  41.750000,-0.77621,41.750000, 55.25000
219, 55.250000  42.250000,-0.88399,42.250000, 55.25000
220, 55.250000  42.750000,-0.9298,42.750000, 55.25000
221, 55.250000  43.250000,-1.1848,43.250000, 55.25000
222, 55.250000  43.750000,-1.2729,43.750000, 55.25000
223, 55.250000  44.250000,-1.1893,44.250000, 55.25000
224, 55.250000  44.750000,-1.1238,44.750000, 55.25000
225, 55.250000  45.250000,-0.8585,45.250000, 55.25000
226, 55.250000  45.750000,-0.85866,45.750000, 55.25000
227, 55.250000  46.250000,-0.75879,46.250000, 55.25000
228, 55.250000  46.750000,-0.68879,46.750000, 55.25000
229, 55.250000  47.250000,-0.58625,47.250000, 55.25000
230, 55.250000  47.750000,-0.45558,47.750000, 55.25000
231, 55.250000  48.250000,-0.41821,48.250000, 55.25000
232, 55.250000  48.750000,-0.36252,48.750000, 55.25000
233, 55.250000  49.250000,-0.34317,49.250000, 55.25000
234, 55.250000  49.750000,-0.30645,49.750000, 55.25000
235, 55.250000  50.250000,-0.16145,50.250000, 55.25000
236, 55.250000  50.750000,-0.1363,50.750000, 55.25000
237, 55.750000  41.250000,-0.55471,41.250000, 55.75000
238, 55.750000  41.750000,-0.65144,41.750000, 55.75000
239, 55.750000  42.250000,-0.61493,42.250000, 55.75000
240, 55.750000  42.750000,-0.74528,42.750000, 55.75000
241, 55.750000  43.250000,-1.0552,43.250000, 55.75000
242, 55.750000  43.750000,-1.2948,43.750000, 55.75000
243, 55.750000  44.250000,-1.1855,44.250000, 55.75000
244, 55.750000  44.750000,-1.2318,44.750000, 55.75000
245, 55.750000  45.250000,-1.1559,45.250000, 55.75000
246, 55.750000  45.750000,-0.93572,45.750000, 55.75000
247, 55.750000  46.250000,-0.80458,46.250000, 55.75000
248, 55.750000  46.750000,-0.60628,46.750000, 55.75000
249, 55.750000  47.250000,-0.5856,47.250000, 55.75000
250, 55.750000  47.750000,-0.52686,47.750000, 55.75000
251, 55.750000  48.250000,-0.43146,48.250000, 55.75000
252, 55.750000  48.750000,-0.29899,48.750000, 55.75000
253, 55.750000  49.250000,-0.20122,49.250000, 55.75000
254, 55.750000  49.750000,-0.22608,49.750000, 55.75000
255, 55.750000  50.250000,-0.2089,50.250000, 55.75000
256, 55.750000  50.750000,-0.041713,50.750000, 55.75000
257, 56.250000  41.250000,-0.64824,41.250000, 56.25000
258, 56.250000  41.750000,-0.50417,41.750000, 56.25000
259, 56.250000  42.250000,-0.7234,42.250000, 56.25000
260, 56.250000  42.750000,-0.83901,42.750000, 56.25000
261, 56.250000  43.250000,-0.92283,43.250000, 56.25000
262, 56.250000  43.750000,-1.0542,43.750000, 56.25000
263, 56.250000  44.250000,-1.2299,44.250000, 56.25000
264, 56.250000  44.750000,-1.2057,44.750000, 56.25000
265, 56.250000  45.250000,-1.223,45.250000, 56.25000
266, 56.250000  45.750000,-1.0101,45.750000, 56.25000
267, 56.250000  46.250000,-0.82275,46.250000, 56.25000
268, 56.250000  46.750000,-0.68935,46.750000, 56.25000
269, 56.250000  47.250000,-0.71197,47.250000, 56.25000
270, 56.250000  47.750000,-0.60896,47.750000, 56.25000
271, 56.250000  48.250000,-0.45797,48.250000, 56.25000
272, 56.250000  48.750000,-0.37895,48.750000, 56.25000
273, 56.250000  49.250000,-0.25812,49.250000, 56.25000
274, 56.250000  49.750000,-0.26946,49.750000, 56.25000
275, 56.250000  50.250000,-0.16486,50.250000, 56.25000
276, 56.250000  50.750000,-0.10872,50.750000, 56.25000
277, 56.750000  44.750000,-1.2296,44.750000, 56.75000
278, 56.750000  45.250000,-1.2443,45.250000, 56.75000
279, 56.750000  45.750000,-1.1548,45.750000, 56.75000
280, 56.750000  46.250000,-1.0102,46.250000, 56.75000
281, 56.750000  46.750000,-0.80043,46.750000, 56.75000
282, 56.750000  47.250000,-0.74533,47.250000, 56.75000
283, 56.750000  47.750000,-0.56565,47.750000, 56.75000
284, 56.750000  48.250000,-0.49933,48.250000, 56.75000
285, 56.750000  48.750000,-0.34846,48.750000, 56.75000
286, 56.750000  49.250000,-0.30532,49.250000, 56.75000
287, 56.750000  49.750000,-0.25317,49.750000, 56.75000
288, 56.750000  50.250000,-0.10802,50.250000, 56.75000
289, 56.750000  50.750000,0.027609,50.750000, 56.75000
290, 57.250000  45.250000,-1.2944,45.250000, 57.25000
291, 57.250000  45.750000,-1.2162,45.750000, 57.25000
292, 57.250000  46.250000,-0.99724,46.250000, 57.25000
293, 57.250000  46.750000,-0.89118,46.750000, 57.25000
294, 57.250000  47.250000,-0.82974,47.250000, 57.25000
295, 57.250000  47.750000,-0.69765,47.750000, 57.25000
296, 57.250000  48.250000,-0.49639,48.250000, 57.25000
297, 57.250000  48.750000,-0.3846,48.750000, 57.25000
298, 57.250000  49.250000,-0.39354,49.250000, 57.25000
299, 57.250000  49.750000,-0.19458,49.750000, 57.25000
300, 57.250000  50.250000,-0.20194,50.250000, 57.25000
301, 57.250000  50.750000,0.0063134,50.750000, 57.25000
302, 57.750000  45.250000,-1.2549,45.250000, 57.75000
303, 57.750000  45.750000,-1.197,45.750000, 57.75000
304, 57.750000  46.250000,-1.0596,46.250000, 57.75000
305, 57.750000  46.750000,-0.95839,46.750000, 57.75000
306, 57.750000  47.250000,-0.86434,47.250000, 57.75000
307, 57.750000  47.750000,-0.81544,47.750000, 57.75000
308, 57.750000  48.250000,-0.69439,48.250000, 57.75000
309, 57.750000  48.750000,-0.52141,48.750000, 57.75000
310, 57.750000  49.250000,-0.36433,49.250000, 57.75000
311, 57.750000  49.750000,-0.25378,49.750000, 57.75000
312, 57.750000  50.250000,-0.11748,50.250000, 57.75000
313, 57.750000  50.750000,-0.24341,50.750000, 57.75000
314, 58.250000  45.250000,-1.1305,45.250000, 58.25000
315, 58.250000  45.750000,-1.2697,45.750000, 58.25000
316, 58.250000  46.250000,-1.0412,46.250000, 58.25000
317, 58.250000  46.750000,-0.88746,46.750000, 58.25000
318, 58.250000  47.250000,-0.76235,47.250000, 58.25000
319, 58.250000  47.750000,-0.82868,47.750000, 58.25000
320, 58.250000  48.250000,-0.69827,48.250000, 58.25000
321, 58.250000  48.750000,-0.60747,48.750000, 58.25000
322, 58.250000  49.250000,-0.40121,49.250000, 58.25000
323, 58.250000  49.750000,-0.30171,49.750000, 58.25000
324, 58.250000  50.250000,-0.26515,50.250000, 58.25000
325, 58.250000  50.750000,-0.28532,50.750000, 58.25000
326, 58.750000  45.250000,-0.99789,45.250000, 58.75000
327, 58.750000  45.750000,-0.96487,45.750000, 58.75000
328, 58.750000  46.250000,-0.97647,46.250000, 58.75000
329, 58.750000  46.750000,-0.83205,46.750000, 58.75000
330, 58.750000  47.250000,-0.8673,47.250000, 58.75000
331, 58.750000  47.750000,-0.83231,47.750000, 58.75000
332, 58.750000  48.250000,-0.79638,48.250000, 58.75000
333, 58.750000  48.750000,-0.61991,48.750000, 58.75000
334, 58.750000  49.250000,-0.54488,49.250000, 58.75000
335, 58.750000  49.750000,-0.30524,49.750000, 58.75000
336, 58.750000  50.250000,-0.23933,50.250000, 58.75000
337, 58.750000  50.750000,-0.19788,50.750000, 58.75000
338, 59.250000  44.750000,-0.92495,44.750000, 59.25000
339, 59.250000  45.250000,-0.97516,45.250000, 59.25000
340, 59.250000  45.750000,-0.99274,45.750000, 59.25000
341, 59.250000  46.250000,-0.87913,46.250000, 59.25000
342, 59.250000  46.750000,-0.90662,46.750000, 59.25000
343, 59.250000  47.250000,-0.85741,47.250000, 59.25000
344, 59.250000  47.750000,-0.72698,47.750000, 59.25000
345, 59.250000  48.250000,-0.75737,48.250000, 59.25000
346, 59.250000  48.750000,-0.66209,48.750000, 59.25000
347, 59.250000  49.250000,-0.65527,49.250000, 59.25000
348, 59.250000  49.750000,-0.45968,49.750000, 59.25000
349, 59.250000  50.250000,-0.33428,50.250000, 59.25000
350, 59.750000  44.750000,-0.76498,44.750000, 59.75000
351, 59.750000  45.250000,-0.98358,45.250000, 59.75000
352, 59.750000  45.750000,-0.84101,45.750000, 59.75000
353, 59.750000  46.250000,-0.92981,46.250000, 59.75000
354, 59.750000  46.750000,-0.92629,46.750000, 59.75000
355, 59.750000  47.250000,-0.85379,47.250000, 59.75000
356, 59.750000  47.750000,-0.80646,47.750000, 59.75000
357, 59.750000  48.250000,-0.81401,48.250000, 59.75000
358, 59.750000  48.750000,-0.62755,48.750000, 59.75000
359, 59.750000  49.250000,-0.61487,49.250000, 59.75000
360, 59.750000  49.750000,-0.37866,49.750000, 59.75000
361, 59.750000  50.250000,-0.25822,50.250000, 59.75000
362, 59.750000  50.750000,-0.1068,50.750000, 59.75000
363, 60.250000  44.250000,-0.65801,44.250000, 60.25000
364, 60.250000  44.750000,-0.81753,44.750000, 60.25000
365, 60.250000  45.250000,-1.0014,45.250000, 60.25000
366, 60.250000  45.750000,-0.93146,45.750000, 60.25000
367, 60.250000  46.250000,-1.0059,46.250000, 60.25000
368, 60.250000  46.750000,-0.85211,46.750000, 60.25000
369, 60.250000  47.250000,-0.79351,47.250000, 60.25000
370, 60.250000  47.750000,-0.85092,47.750000, 60.25000
371, 60.250000  48.250000,-0.72281,48.250000, 60.25000
372, 60.250000  48.750000,-0.65992,48.750000, 60.25000
373, 60.250000  49.250000,-0.56994,49.250000, 60.25000
374, 60.250000  49.750000,-0.35739,49.750000, 60.25000
375, 60.250000  50.250000,-0.26649,50.250000, 60.25000
376, 60.250000  50.750000,-0.017217,50.750000, 60.25000
377, 60.250000  51.250000,0.0088071,51.250000, 60.25000
378, 60.250000  51.750000,0.063815,51.750000, 60.25000
379, 60.250000  52.250000,0.063933,52.250000, 60.25000
380, 60.750000  44.250000,-0.58824,44.250000, 60.75000
381, 60.750000  44.750000,-0.82907,44.750000, 60.75000
382, 60.750000  45.250000,-0.85664,45.250000, 60.75000
383, 60.750000  45.750000,-0.92249,45.750000, 60.75000
384, 60.750000  46.250000,-0.94829,46.250000, 60.75000
385, 60.750000  46.750000,-0.88188,46.750000, 60.75000
386, 60.750000  47.250000,-0.77293,47.250000, 60.75000
387, 60.750000  47.750000,-0.77481,47.750000, 60.75000
388, 60.750000  48.250000,-0.62967,48.250000, 60.75000
389, 60.750000  48.750000,-0.51133,48.750000, 60.75000
390, 60.750000  49.250000,-0.46146,49.250000, 60.75000
391, 60.750000  49.750000,-0.2708,49.750000, 60.75000
392, 60.750000  50.250000,-0.18841,50.250000, 60.75000
393, 60.750000  50.750000,0.065825,50.750000, 60.75000
394, 60.750000  51.250000,0.055559,51.250000, 60.75000
395, 60.750000  51.750000,0.12716,51.750000, 60.75000
396, 60.750000  52.250000,0.10405,52.250000, 60.75000
397, 60.750000  52.750000,0.13301,52.750000, 60.75000
398, 60.750000  53.250000,0.13032,53.250000, 60.75000
399, 60.750000  53.750000,0.077873,53.750000, 60.75000
400, 60.750000  54.250000,0.18205,54.250000, 60.75000
401, 61.250000  43.250000,-0.2897,43.250000, 61.25000
402, 61.250000  43.750000,-0.46605,43.750000, 61.25000
403, 61.250000  44.250000,-0.55976,44.250000, 61.25000
404, 61.250000  44.750000,-0.66838,44.750000, 61.25000
405, 61.250000  45.250000,-0.83448,45.250000, 61.25000
406, 61.250000  45.750000,-0.82259,45.750000, 61.25000
407, 61.250000  46.250000,-0.8239,46.250000, 61.25000
408, 61.250000  46.750000,-0.79342,46.750000, 61.25000
409, 61.250000  47.250000,-0.70456,47.250000, 61.25000
410, 61.250000  47.750000,-0.697,47.750000, 61.25000
411, 61.250000  48.250000,-0.70364,48.250000, 61.25000
412, 61.250000  48.750000,-0.47938,48.750000, 61.25000
413, 61.250000  49.250000,-0.4353,49.250000, 61.25000
414, 61.250000  49.750000,-0.22413,49.750000, 61.25000
415, 61.250000  50.250000,-0.10768,50.250000, 61.25000
416, 61.250000  50.750000,-0.0020941,50.750000, 61.25000
417, 61.250000  51.250000,0.14821,51.250000, 61.25000
418, 61.250000  51.750000,0.075229,51.750000, 61.25000
419, 61.250000  52.250000,0.20473,52.250000, 61.25000
420, 61.250000  52.750000,0.16307,52.750000, 61.25000
421, 61.250000  53.250000,0.18299,53.250000, 61.25000
422, 61.250000  53.750000,0.09826,53.750000, 61.25000
423, 61.250000  54.250000,0.011225,54.250000, 61.25000
424, 61.750000  43.250000,-0.16118,43.250000, 61.75000
425, 61.750000  43.750000,-0.30762,43.750000, 61.75000
426, 61.750000  44.250000,-0.45556,44.250000, 61.75000
427, 61.750000  44.750000,-0.60234,44.750000, 61.75000
428, 61.750000  45.250000,-0.77604,45.250000, 61.75000
429, 61.750000  45.750000,-0.86682,45.750000, 61.75000
430, 61.750000  46.250000,-0.78039,46.250000, 61.75000
431, 61.750000  46.750000,-0.71308,46.750000, 61.75000
432, 61.750000  47.250000,-0.64534,47.250000, 61.75000
433, 61.750000  47.750000,-0.69703,47.750000, 61.75000
434, 61.750000  48.250000,-0.60086,48.250000, 61.75000
435, 61.750000  48.750000,-0.6076,48.750000, 61.75000
436, 61.750000  49.250000,-0.42562,49.250000, 61.75000
437, 61.750000  49.750000,-0.26769,49.750000, 61.75000
438, 61.750000  50.250000,-0.033678,50.250000, 61.75000
439, 61.750000  50.750000,0.059985,50.750000, 61.75000
440, 61.750000  51.250000,0.1357,51.250000, 61.75000
441, 61.750000  51.750000,0.26665,51.750000, 61.75000
442, 61.750000  52.250000,0.19748,52.250000, 61.75000
443, 61.750000  52.750000,0.095017,52.750000, 61.75000
444, 61.750000  53.250000,0.19565,53.250000, 61.75000
445, 61.750000  53.750000,0.12604,53.750000, 61.75000
446, 61.750000  54.250000,0.04415,54.250000, 61.75000
447, 62.250000  43.250000,-0.2172,43.250000, 62.25000
448, 62.250000  43.750000,-0.39245,43.750000, 62.25000
449, 62.250000  44.250000,-0.35387,44.250000, 62.25000
450, 62.250000  44.750000,-0.43169,44.750000, 62.25000
451, 62.250000  45.250000,-0.60001,45.250000, 62.25000
452, 62.250000  45.750000,-0.68704,45.750000, 62.25000
453, 62.250000  46.250000,-0.72136,46.250000, 62.25000
454, 62.250000  46.750000,-0.55305,46.750000, 62.25000
455, 62.250000  47.250000,-0.55973,47.250000, 62.25000
456, 62.250000  47.750000,-0.5305,47.750000, 62.25000
457, 62.250000  48.250000,-0.56617,48.250000, 62.25000
458, 62.250000  48.750000,-0.43288,48.750000, 62.25000
459, 62.250000  49.250000,-0.24558,49.250000, 62.25000
460, 62.250000  49.750000,-0.22426,49.750000, 62.25000
461, 62.250000  50.250000,-0.044102,50.250000, 62.25000
462, 62.250000  50.750000,0.084683,50.750000, 62.25000
463, 62.250000  51.250000,0.19813,51.250000, 62.25000
464, 62.250000  51.750000,0.31102,51.750000, 62.25000
465, 62.250000  52.250000,0.23316,52.250000, 62.25000
466, 62.250000  52.750000,0.076428,52.750000, 62.25000
467, 62.250000  53.250000,0.085392,53.250000, 62.25000
